DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall,PM2.5,PM10,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler,Day,Year,Month
2019-11-02,26.55,1.125,1008.315,87.625,80.0,58.6,16.0,23.0,1.568258859511082,2.993360471455621,10.113860319833801,5.171490038463797,8.639356812013194,4.0273740197308525,14.675479650800504,19.8469696892643,2,2019,November
2019-11-03,27.35,2.375,1009.5125,81.0,112.5,0.0,12.0,21.0,1.5905042977869348,3.0018626625351166,10.287816942619425,5.35113393181463,8.74945451443343,4.103657105558434,14.880183902941477,20.231317834756105,3,2019,November
2019-11-04,27.2375,1.5,1009.83375,80.5,85.0,2.0,10.0,17.0,1.6127497360627872,3.010364853614612,10.46177356540505,5.530777825165463,8.859552216853666,4.179940191386016,15.084888155082451,20.61566598024791,4,2019,November
2019-11-05,26.5375,0.0,1008.42875,88.875,0.0,2.0,14.0,23.0,1.63499517433864,3.0188670446941077,10.635730188190674,5.710421718516295,8.969649919273902,4.256223277213596,15.289592407223424,21.000014125739714,5,2019,November
2019-11-06,26.2375,0.75,1007.555,89.25,43.75,9.2,15.0,25.0,1.657240612614493,3.0273692357736035,10.809686810976302,5.890065611867129,9.07974762169414,4.332506363041178,15.494296659364398,21.384362271231524,6,2019,November
2019-11-07,26.025,1.125,1008.65125,88.25,52.5,2.0,16.0,25.0,1.6794860508903457,3.035871426853099,10.983643433761925,6.069709505217962,9.189845324114376,4.40878944886876,15.699000911505372,21.768710416723334,7,2019,November
2019-11-08,26.1125,0.5,1010.335,88.5,23.75,16.8,15.0,24.0,1.701731489166198,3.0443736179325946,11.157600056547551,6.249353398568794,9.299943026534613,4.48507253469634,15.903705163646345,22.153058562215136,8,2019,November
2019-11-09,26.2,1.0,1010.08875,86.25,82.5,0.0,14.0,22.0,1.7239769274420509,3.05287580901209,11.331556679333175,6.428997291919627,9.41004072895485,4.561355620523922,16.108409415787317,22.537406707706943,9,2019,November
2019-11-10,25.725,0.75,1009.37125,90.125,45.0,2.6,17.0,26.0,1.7239769274420509,3.05287580901209,11.331556679333175,6.428997291919627,9.41004072895485,4.561355620523922,16.108409415787317,22.537406707706943,10,2019,November
2019-11-11,27.2375,0.625,1007.9612500000001,84.75,38.75,0.0,30.0,46.0,1.7239769274420509,3.05287580901209,11.331556679333175,6.428997291919627,9.41004072895485,4.561355620523922,16.108409415787317,22.537406707706943,11,2019,November
