DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall
2020-01-30 10:00:00,30.1,4.0,1011.65,68.0,50.0,
2020-01-30 13:00:00,31.9,9.0,1009.74,61.0,50.0,
2020-01-30 16:00:00,30.0,4.0,1007.98,68.0,140.0,
2020-01-30 19:00:00,27.9,0.0,1009.0,76.0,0.0,
2020-01-30 22:00:00,27.2,0.0,1010.8,77.0,0.0,
2020-01-31 01:00:00,26.8,0.0,1010.7,77.0,0.0,18.8
2020-01-31 04:00:00,25.5,0.0,1009.41,84.0,0.0,
2020-01-31 07:00:00,25.7,0.0,1010.26,85.0,0.0,
2020-01-31 10:00:00,29.6,10.0,1011.59,71.0,90.0,
2020-01-31 13:00:00,31.3,10.0,1010.58,63.0,120.0,
2020-01-31 16:00:00,30.0,6.0,1008.09,68.0,70.0,
2020-01-31 19:00:00,28.0,7.0,1009.26,79.0,120.0,
2020-01-31 22:00:00,26.9,3.0,1011.45,80.0,100.0,
2020-02-01 01:00:00,25.0,4.0,1010.85,97.0,120.0,
2020-02-01 04:00:00,25.8,4.0,1009.26,85.0,80.0,
2020-02-01 07:00:00,26.0,6.0,1010.26,88.0,80.0,
2020-02-01 10:00:00,27.5,9.0,1011.84,78.0,40.0,
2020-02-01 13:00:00,30.5,4.0,1009.88,65.0,70.0,
2020-02-01 16:00:00,28.8,5.0,1008.4,69.0,70.0,
2020-02-01 19:00:00,27.7,4.0,1009.56,78.0,70.0,
2020-02-01 22:00:00,27.4,0.0,1012.07,78.0,0.0,
2020-02-02 01:00:00,26.9,0.0,1011.77,79.0,0.0,
2020-02-02 04:00:00,26.5,5.0,1011.16,84.0,90.0,
2020-02-02 07:00:00,26.8,0.0,1012.23,80.0,0.0,
2020-02-02 10:00:00,29.6,3.0,1013.83,67.0,270.0,
2020-02-02 13:00:00,29.8,7.0,1011.67,66.0,90.0,
2020-02-02 16:00:00,29.4,8.0,1010.08,63.0,50.0,
2020-02-02 19:00:00,27.5,6.0,1010.8,75.0,80.0,
2020-02-02 22:00:00,26.6,3.0,1012.94,77.0,10.0,
2020-02-03 01:00:00,26.1,3.0,1012.14,76.0,10.0,
2020-02-03 04:00:00,25.3,0.0,1011.35,80.0,0.0,
2020-02-03 07:00:00,25.5,3.0,1012.14,84.0,20.0,
2020-02-03 10:00:00,29.0,3.0,1014.07,68.0,50.0,
2020-02-03 13:00:00,30.6,4.0,1012.56,59.0,70.0,
2020-02-03 16:00:00,30.2,3.0,1009.78,58.0,130.0,
2020-02-03 19:00:00,26.7,3.0,1010.52,75.0,20.0,
2020-02-03 22:00:00,26.5,0.0,1012.15,77.0,0.0,
2020-02-04 01:00:00,26.1,0.0,1014.35,79.0,0.0,
2020-02-04 04:00:00,25.0,0.0,1010.23,83.0,0.0,
2020-02-04 07:00:00,23.4,0.0,1010.8,93.0,0.0,
2020-02-04 10:00:00,29.3,0.0,1012.71,74.0,0.0,
2020-02-04 13:00:00,30.5,6.0,1011.15,54.0,110.0,
2020-02-04 16:00:00,30.0,4.0,1009.17,56.0,40.0,
2020-02-04 19:00:00,26.7,3.0,1010.03,72.0,50.0,
2020-02-04 22:00:00,26.4,0.0,1011.79,76.0,0.0,
2020-02-05 01:00:00,25.0,0.0,1010.85,85.0,0.0,
2020-02-05 04:00:00,23.0,0.0,1009.41,95.0,0.0,
2020-02-05 07:00:00,22.5,0.0,1010.29,95.0,0.0,
2020-02-05 10:00:00,29.0,0.0,1011.96,72.0,0.0,
2020-02-05 13:00:00,31.2,11.0,1010.33,65.0,90.0,
2020-02-05 16:00:00,29.5,4.0,1008.25,71.0,40.0,
2020-02-05 19:00:00,27.5,0.0,1009.49,78.0,0.0,
2020-02-05 22:00:00,26.6,0.0,1011.57,81.0,0.0,
2020-02-06 01:00:00,25.4,0.0,1011.22,88.0,0.0,
2020-02-06 04:00:00,25.3,0.0,1010.03,88.0,0.0,
2020-02-06 07:00:00,25.0,0.0,1010.84,92.0,0.0,
2020-02-06 10:00:00,28.3,5.0,1013.08,74.0,40.0,
2020-02-06 13:00:00,30.9,5.0,1011.27,63.0,340.0,
2020-02-06 16:00:00,29.8,6.0,1009.38,64.0,110.0,
2020-02-06 19:00:00,27.2,6.0,1009.59,75.0,50.0,
2020-02-06 22:00:00,26.6,0.0,1012.07,80.0,0.0,
2020-02-07 01:00:00,26.0,0.0,1011.84,81.0,0.0,
2020-02-07 04:00:00,25.5,0.0,1010.95,83.0,0.0,
2020-02-07 07:00:00,24.5,0.0,1011.94,91.0,0.0,
2020-02-07 10:00:00,30.1,3.0,1013.42,62.0,140.0,
2020-02-07 13:00:00,31.1,7.0,1011.77,57.0,90.0,
2020-02-07 16:00:00,30.4,3.0,1009.48,59.0,10.0,
2020-02-07 19:00:00,27.0,4.0,1010.28,75.0,20.0,
2020-02-07 22:00:00,26.5,0.0,1012.43,78.0,0.0,
2020-02-08 01:00:00,26.1,0.0,1012.67,79.0,0.0,
2020-02-08 04:00:00,25.2,0.0,1010.89,82.0,0.0,
2020-02-08 07:00:00,22.5,0.0,1011.74,97.0,0.0,
2020-02-08 10:00:00,28.9,4.0,1013.73,74.0,140.0,
2020-02-08 13:00:00,31.0,5.0,1012.38,65.0,60.0,
2020-02-08 16:00:00,29.9,6.0,1010.67,68.0,80.0,
2020-02-08 19:00:00,27.6,0.0,1011.71,73.0,0.0,
2020-02-08 22:00:00,26.8,0.0,1014.05,78.0,0.0,
2020-02-09 01:00:00,25.9,0.0,1012.84,82.0,0.0,
2020-02-09 04:00:00,23.8,0.0,1011.98,89.0,0.0,
2020-02-09 07:00:00,23.3,0.0,1012.14,97.0,0.0,
2020-02-09 10:00:00,28.4,5.0,1013.13,75.0,100.0,
2020-02-09 13:00:00,32.3,10.0,1011.18,58.0,60.0,
2020-02-09 16:00:00,28.6,6.0,1008.89,74.0,90.0,
2020-02-09 19:00:00,25.7,5.0,1010.6,90.0,50.0,
2020-02-09 22:00:00,25.5,0.0,1011.64,90.0,0.0,
2020-02-10 01:00:00,24.8,0.0,1012.44,97.0,0.0,
2020-02-10 04:00:00,24.5,0.0,1012.01,96.0,0.0,
2020-02-10 07:00:00,25.0,0.0,1010.75,89.0,0.0,
2020-02-10 10:00:00,28.7,0.0,1012.82,74.0,0.0,
2020-02-10 13:00:00,29.4,10.0,1011.67,68.0,60.0,
2020-02-10 16:00:00,27.2,7.0,1009.59,83.0,20.0,
2020-02-10 19:00:00,26.6,3.0,1010.58,84.0,20.0,
2020-02-10 22:00:00,26.6,6.0,1012.21,84.0,90.0,
2020-02-11 01:00:00,26.7,4.0,1011.35,83.0,40.0,
2020-02-11 04:00:00,26.3,4.0,1009.86,85.0,90.0,
2020-02-11 07:00:00,26.2,4.0,1010.73,90.0,70.0,
2020-02-11 10:00:00,27.9,5.0,1012.59,79.0,100.0,
2020-02-11 13:00:00,29.0,5.0,1011.27,75.0,20.0,
2020-02-11 16:00:00,29.3,5.0,1009.76,72.0,140.0,
2020-02-11 19:00:00,27.5,10.0,1010.79,81.0,60.0,
2020-02-11 22:00:00,27.0,0.0,1013.04,80.0,0.0,
2020-02-12 01:00:00,26.5,4.0,1012.44,82.0,230.0,
2020-02-12 04:00:00,26.2,4.0,1010.95,83.0,70.0,
2020-02-12 07:00:00,26.5,4.0,1011.35,88.0,130.0,
2020-02-12 10:00:00,26.8,3.0,1013.46,87.0,90.0,
2020-02-12 13:00:00,29.3,5.0,1011.97,72.0,60.0,
2020-02-12 16:00:00,26.7,4.0,1010.38,90.0,110.0,
2020-02-12 19:00:00,27.0,5.0,1010.23,88.0,120.0,
2020-02-12 22:00:00,26.6,4.0,1011.92,86.0,150.0,
2020-02-13 01:00:00,26.1,4.0,1011.22,86.0,90.0,
2020-02-13 04:00:00,25.7,4.0,1010.13,89.0,110.0,
2020-02-13 07:00:00,26.5,0.0,1011.52,88.0,0.0,
2020-02-13 10:00:00,30.4,6.0,1013.02,70.0,40.0,
2020-02-13 13:00:00,30.8,10.0,1010.46,65.0,70.0,
2020-02-13 16:00:00,29.2,3.0,1008.29,74.0,100.0,
2020-02-13 19:00:00,27.7,3.0,1009.2,82.0,90.0,
2020-02-13 22:00:00,27.3,3.0,1010.72,85.0,100.0,
2020-02-14 01:00:00,27.0,0.0,1010.16,87.0,0.0,
2020-02-14 04:00:00,26.6,0.0,1008.67,87.0,0.0,
2020-02-14 07:00:00,26.3,0.0,1009.26,89.0,0.0,
2020-02-14 10:00:00,29.4,3.0,1010.55,75.0,50.0,
2020-02-14 13:00:00,31.7,4.0,1008.59,63.0,90.0,
2020-02-14 16:00:00,31.0,7.0,1006.6,65.0,100.0,
2020-02-14 19:00:00,28.7,0.0,1007.8,78.0,0.0,
2020-02-14 22:00:00,27.2,0.0,1010.58,87.0,0.0,
2020-02-15 01:00:00,26.4,0.0,1010.28,89.0,0.0,
2020-02-15 04:00:00,25.4,0.0,1008.94,92.0,0.0,
2020-02-15 07:00:00,25.5,0.0,1010.34,92.0,0.0,
2020-02-15 10:00:00,29.3,0.0,1012.44,72.0,0.0,
2020-02-15 13:00:00,32.9,7.0,1010.21,56.0,340.0,
2020-02-15 16:00:00,31.4,6.0,1008.05,57.0,40.0,
2020-02-15 19:00:00,28.0,0.0,1009.34,79.0,0.0,
2020-02-15 22:00:00,26.1,0.0,1011.32,87.0,0.0,
2020-02-16 01:00:00,24.4,0.0,1011.57,95.0,0.0,
2020-02-16 04:00:00,23.4,0.0,1010.08,96.0,0.0,
2020-02-16 07:00:00,23.8,0.0,1011.07,97.0,0.0,
2020-02-16 10:00:00,30.6,4.0,1013.04,64.0,60.0,
2020-02-16 13:00:00,32.8,6.0,1010.77,55.0,60.0,
2020-02-16 16:00:00,32.4,5.0,1008.79,58.0,100.0,
2020-02-16 19:00:00,27.8,5.0,1010.44,77.0,90.0,
2020-02-16 22:00:00,26.6,0.0,1012.36,81.0,0.0,
2020-02-17 01:00:00,25.1,0.0,1011.85,90.0,0.0,
2020-02-17 04:00:00,23.5,0.0,1010.48,95.0,0.0,
2020-02-17 07:00:00,23.0,0.0,1011.77,98.0,0.0,
2020-02-17 10:00:00,29.6,0.0,1013.46,69.0,0.0,
2020-02-17 13:00:00,31.5,6.0,1011.92,64.0,50.0,
2020-02-17 16:00:00,31.0,6.0,1009.62,65.0,60.0,
2020-02-17 19:00:00,28.2,0.0,1010.8,80.0,0.0,
2020-02-17 22:00:00,27.6,6.0,1012.95,81.0,350.0,
2020-02-18 01:00:00,26.9,5.0,1011.92,83.0,60.0,
2020-02-18 04:00:00,25.4,0.0,1010.53,84.0,0.0,
2020-02-18 07:00:00,25.5,0.0,1011.27,92.0,0.0,
2020-02-18 10:00:00,27.2,8.0,1013.08,81.0,140.0,
2020-02-18 13:00:00,29.7,8.0,1011.27,73.0,40.0,
2020-02-18 16:00:00,29.0,10.0,1009.78,74.0,60.0,
2020-02-18 19:00:00,28.0,8.0,1011.27,76.0,90.0,
2020-02-18 22:00:00,27.2,4.0,1013.16,78.0,70.0,
2020-02-19 01:00:00,26.9,4.0,1012.56,77.0,60.0,
2020-02-19 04:00:00,26.0,4.0,1010.78,80.0,330.0,
2020-02-19 07:00:00,26.5,4.0,1011.37,83.0,80.0,
2020-02-19 10:00:00,29.8,6.0,1013.84,63.0,180.0,
2020-02-19 13:00:00,30.6,3.0,1012.29,64.0,50.0,
2020-02-19 16:00:00,30.2,4.0,1010.3,62.0,50.0,
2020-02-19 19:00:00,27.3,3.0,1010.64,75.0,50.0,
2020-02-19 22:00:00,26.8,5.0,1013.11,78.0,110.0,
2020-02-20 01:00:00,26.4,4.0,1012.91,81.0,150.0,
2020-02-20 04:00:00,25.8,0.0,1011.13,83.0,0.0,
2020-02-20 07:00:00,25.4,6.0,1011.74,84.0,130.0,
2020-02-20 10:00:00,28.3,10.0,1013.31,80.0,80.0,
2020-02-20 13:00:00,30.4,16.0,1011.82,70.0,80.0,
2020-02-20 16:00:00,30.3,8.0,1009.48,70.0,40.0,
2020-02-20 19:00:00,27.7,5.0,1010.69,76.0,130.0,
2020-02-20 22:00:00,27.2,0.0,1012.93,79.0,0.0,
2020-02-21 01:00:00,26.4,0.0,1012.94,82.0,0.0,
2020-02-21 04:00:00,25.8,0.0,1011.68,89.0,0.0,
2020-02-21 07:00:00,26.0,0.0,1013.0,84.0,0.0,
2020-02-21 10:00:00,28.8,5.0,1015.25,73.0,30.0,
2020-02-21 13:00:00,30.5,4.0,1013.26,62.0,80.0,
2020-02-21 16:00:00,30.3,8.0,1011.27,60.0,130.0,
2020-02-21 19:00:00,27.2,7.0,1011.87,79.0,20.0,
2020-02-21 22:00:00,27.1,8.0,1014.82,75.0,110.0,
2020-02-22 01:00:00,26.8,5.0,1013.83,78.0,110.0,
2020-02-22 04:00:00,26.0,4.0,1012.04,78.0,140.0,
2020-02-22 07:00:00,26.0,6.0,1013.13,85.0,180.0,
2020-02-22 10:00:00,28.4,11.0,1014.69,66.0,130.0,
2020-02-22 13:00:00,30.4,7.0,1013.41,58.0,50.0,
2020-02-22 16:00:00,30.0,6.0,1011.19,61.0,20.0,
2020-02-22 19:00:00,27.3,8.0,1011.97,74.0,40.0,
2020-02-22 22:00:00,27.0,6.0,1014.02,78.0,10.0,
2020-02-23 01:00:00,27.0,4.0,1013.46,78.0,70.0,
2020-02-23 04:00:00,26.6,3.0,1011.61,78.0,40.0,
2020-02-23 07:00:00,26.7,8.0,1012.26,82.0,50.0,
2020-02-23 10:00:00,29.0,4.0,1014.43,74.0,50.0,
2020-02-23 13:00:00,29.9,6.0,1012.87,69.0,90.0,
2020-02-23 16:00:00,29.8,9.0,1010.41,72.0,80.0,
2020-02-23 19:00:00,27.5,4.0,1011.4,77.0,20.0,
2020-02-23 22:00:00,27.0,4.0,1013.59,80.0,60.0,
2020-02-24 01:00:00,26.7,6.0,1013.13,84.0,50.0,
2020-02-24 04:00:00,26.5,0.0,1011.25,84.0,0.0,
2020-02-24 07:00:00,26.2,0.0,1011.25,85.0,0.0,
2020-02-24 10:00:00,28.6,4.0,1012.69,69.0,70.0,
2020-02-24 13:00:00,30.9,0.0,1010.58,66.0,0.0,
2020-02-24 16:00:00,29.6,10.0,1008.69,63.0,340.0,
2020-02-24 19:00:00,27.4,0.0,1009.87,76.0,0.0,
2020-02-24 22:00:00,26.5,8.0,1011.26,79.0,50.0,
2020-02-25 01:00:00,26.2,6.0,1011.16,82.0,190.0,
2020-02-25 04:00:00,25.3,0.0,1009.72,85.0,0.0,
2020-02-25 07:00:00,24.8,3.0,1011.01,87.0,60.0,
2020-02-25 10:00:00,29.4,6.0,1012.45,63.0,140.0,
2020-02-25 13:00:00,31.1,6.0,1009.95,58.0,70.0,
2020-02-25 16:00:00,30.9,9.0,1008.16,60.0,10.0,
2020-02-25 19:00:00,27.5,6.0,1008.77,77.0,50.0,
2020-02-25 22:00:00,26.5,3.0,1011.05,81.0,130.0,
2020-02-26 01:00:00,26.1,3.0,1011.05,83.0,50.0,
2020-02-26 04:00:00,25.5,3.0,1009.96,85.0,50.0,
2020-02-26 07:00:00,25.4,0.0,1010.26,88.0,0.0,
2020-02-26 10:00:00,29.9,4.0,1011.92,69.0,80.0,
2020-02-26 13:00:00,31.5,8.0,1010.9,62.0,90.0,
2020-02-26 16:00:00,30.5,6.0,1008.52,70.0,90.0,
2020-02-26 19:00:00,27.7,0.0,1009.31,87.0,0.0,
2020-02-26 22:00:00,27.0,4.0,1010.9,86.0,10.0,
2020-02-27 01:00:00,26.6,0.0,1011.35,86.0,0.0,
2020-02-27 04:00:00,26.5,0.0,1009.96,84.0,0.0,
2020-02-27 07:00:00,26.0,0.0,1009.56,85.0,0.0,
2020-02-27 10:00:00,29.3,5.0,1010.92,74.0,40.0,
2020-02-27 13:00:00,32.0,6.0,1009.31,61.0,70.0,
2020-02-27 16:00:00,31.3,6.0,1007.47,64.0,100.0,
2020-02-27 19:00:00,27.8,0.0,1008.92,77.0,0.0,
2020-02-27 22:00:00,26.9,0.0,1010.58,81.0,0.0,
2020-02-28 01:00:00,26.4,0.0,1009.96,81.0,0.0,
2020-02-28 04:00:00,25.4,3.0,1008.27,84.0,100.0,
2020-02-28 07:00:00,26.0,0.0,1009.06,96.0,0.0,
2020-02-28 10:00:00,30.3,5.0,1010.74,63.0,50.0,
2020-02-28 13:00:00,31.5,4.0,1008.58,62.0,80.0,
2020-02-28 16:00:00,29.8,7.0,1007.43,68.0,40.0,
2020-02-28 19:00:00,27.0,4.0,1008.31,84.0,70.0,
2020-02-28 22:00:00,26.8,8.0,1010.26,80.0,320.0,
2020-02-29 01:00:00,26.4,3.0,1008.99,82.0,40.0,
2020-02-29 04:00:00,25.7,0.0,1007.54,84.0,0.0,
2020-02-29 07:00:00,25.0,0.0,1008.64,88.0,0.0,
2020-02-29 10:00:00,30.4,3.0,1010.35,63.0,80.0,
2020-02-29 13:00:00,32.0,4.0,1008.72,55.0,40.0,
2020-02-29 16:00:00,30.6,4.0,1006.86,60.0,50.0,
2020-02-29 19:00:00,27.5,5.0,1007.91,77.0,340.0,
2020-02-29 22:00:00,26.9,5.0,1009.97,81.0,30.0,
2020-03-01 01:00:00,25.9,0.0,1009.96,89.0,0.0,0.0
2020-03-01 04:00:00,25.0,0.0,1008.2,93.0,0.0,
2020-03-01 07:00:00,23.2,0.0,1009.96,94.0,0.0,
2020-03-01 10:00:00,29.1,5.0,1011.55,68.0,100.0,
2020-03-01 13:00:00,32.7,6.0,1009.06,51.0,90.0,
2020-03-01 16:00:00,30.3,7.0,1006.56,65.0,30.0,
2020-03-01 19:00:00,27.5,7.0,1007.55,82.0,40.0,
2020-03-01 22:00:00,26.1,3.0,1009.81,82.0,300.0,
2020-03-02 01:00:00,26.2,0.0,1009.61,81.0,0.0,0.0
2020-03-02 04:00:00,24.6,0.0,1008.22,87.0,0.0,
2020-03-02 07:00:00,24.5,0.0,1010.28,91.0,0.0,
2020-03-02 10:00:00,30.1,3.0,1011.18,62.0,80.0,
2020-03-02 13:00:00,32.3,3.0,1008.99,55.0,250.0,
2020-03-02 16:00:00,30.9,3.0,1007.0,61.0,60.0,
2020-03-02 19:00:00,27.8,0.0,1008.32,75.0,0.0,
2020-03-02 22:00:00,26.9,0.0,1010.06,81.0,0.0,
2020-03-03 01:00:00,26.1,0.0,1010.23,86.0,0.0,0.0
2020-03-03 04:00:00,24.6,0.0,1008.99,92.0,0.0,
2020-03-03 07:00:00,24.0,0.0,1009.98,94.0,0.0,
2020-03-03 10:00:00,30.1,0.0,1011.52,70.0,0.0,
2020-03-03 13:00:00,31.8,0.0,1008.98,63.0,0.0,
2020-03-03 16:00:00,31.0,5.0,1006.99,69.0,30.0,
2020-03-03 19:00:00,28.2,0.0,1007.92,75.0,0.0,
2020-03-03 22:00:00,27.5,0.0,1009.91,77.0,0.0,
2020-03-04 01:00:00,27.0,0.0,1009.44,80.0,0.0,0.0
2020-03-04 04:00:00,25.2,0.0,1008.64,92.0,0.0,
2020-03-04 07:00:00,25.5,0.0,1009.66,92.0,0.0,
2020-03-04 10:00:00,31.5,3.0,1011.1,65.0,200.0,
2020-03-04 13:00:00,32.6,7.0,1009.48,61.0,80.0,
2020-03-04 16:00:00,31.3,7.0,1007.0,64.0,40.0,
2020-03-04 19:00:00,28.5,3.0,1007.43,78.0,360.0,
2020-03-04 22:00:00,27.3,0.0,1010.7,81.0,0.0,
2020-03-05 01:00:00,26.7,3.0,1009.71,83.0,140.0,0.0
2020-03-05 04:00:00,26.3,0.0,1008.1,86.0,0.0,
2020-03-05 07:00:00,26.5,0.0,1009.78,88.0,0.0,
2020-03-05 10:00:00,29.1,4.0,1011.89,76.0,10.0,
2020-03-05 13:00:00,31.9,5.0,1010.08,63.0,90.0,
2020-03-05 16:00:00,30.5,9.0,1007.2,68.0,40.0,
2020-03-05 19:00:00,28.2,3.0,1008.91,78.0,180.0,
2020-03-05 22:00:00,27.4,3.0,1011.35,81.0,20.0,
2020-03-06 01:00:00,26.8,7.0,1010.91,83.0,130.0,0.0
2020-03-06 04:00:00,26.4,0.0,1009.47,87.0,0.0,
2020-03-06 07:00:00,25.6,0.0,1010.72,91.0,0.0,
2020-03-06 10:00:00,30.9,4.0,1013.09,67.0,50.0,
2020-03-06 13:00:00,33.4,8.0,1010.86,60.0,90.0,
2020-03-06 16:00:00,31.4,5.0,1008.04,66.0,110.0,
2020-03-06 19:00:00,28.2,5.0,1009.96,80.0,110.0,
2020-03-06 22:00:00,27.7,0.0,1012.24,83.0,0.0,
2020-03-07 01:00:00,27.4,0.0,1011.5,84.0,0.0,0.0
2020-03-07 04:00:00,25.3,0.0,1010.37,92.0,0.0,
2020-03-07 07:00:00,25.1,0.0,1011.82,95.0,0.0,
2020-03-07 10:00:00,30.5,0.0,1014.13,69.0,0.0,
2020-03-07 13:00:00,33.6,12.0,1011.05,50.0,20.0,
2020-03-07 16:00:00,32.5,7.0,1009.27,53.0,70.0,
2020-03-07 19:00:00,28.8,3.0,1008.99,76.0,100.0,
2020-03-07 22:00:00,26.9,0.0,1011.72,83.0,0.0,
2020-03-08 01:00:00,24.6,0.0,1010.8,93.0,0.0,0.0
2020-03-08 04:00:00,24.9,0.0,1009.59,92.0,0.0,
2020-03-08 07:00:00,24.5,0.0,1011.07,96.0,0.0,
2020-03-08 10:00:00,30.9,4.0,1011.91,62.0,40.0,
2020-03-08 13:00:00,34.2,5.0,1009.05,53.0,130.0,
2020-03-08 16:00:00,33.7,7.0,1006.11,53.0,70.0,
2020-03-08 19:00:00,29.3,0.0,1007.1,72.0,0.0,
2020-03-08 22:00:00,26.6,0.0,1009.74,87.0,0.0,
2020-03-09 01:00:00,25.5,0.0,1008.6,92.0,0.0,0.0
2020-03-09 04:00:00,24.6,0.0,1007.26,95.0,0.0,
2020-03-09 07:00:00,24.1,0.0,1008.3,95.0,0.0,
2020-03-09 10:00:00,32.0,0.0,1010.01,57.0,0.0,
2020-03-09 13:00:00,34.8,6.0,1007.34,46.0,280.0,
2020-03-09 16:00:00,34.0,5.0,1003.8,48.0,360.0,
2020-03-09 19:00:00,29.8,0.0,1005.99,73.0,0.0,
2020-03-09 22:00:00,28.4,0.0,1007.96,78.0,0.0,
2020-03-10 01:00:00,27.2,0.0,1007.6,80.0,0.0,0.0
2020-03-10 04:00:00,26.0,0.0,1006.41,88.0,0.0,
2020-03-10 07:00:00,25.2,0.0,1007.66,92.0,0.0,
2020-03-10 10:00:00,33.2,3.0,1009.78,57.0,210.0,
2020-03-10 13:00:00,35.2,0.0,1007.0,48.0,0.0,
2020-03-10 16:00:00,34.5,7.0,1005.31,57.0,50.0,
2020-03-10 19:00:00,30.0,3.0,1006.36,75.0,90.0,
2020-03-10 22:00:00,28.0,0.0,1008.94,85.0,0.0,
2020-03-11 01:00:00,26.7,0.0,1008.84,90.0,0.0,0.0
2020-03-11 04:00:00,25.7,0.0,1007.73,94.0,0.0,
2020-03-11 07:00:00,26.2,0.0,1009.11,94.0,0.0,
2020-03-11 10:00:00,32.1,3.0,1011.11,63.0,340.0,
2020-03-11 13:00:00,33.7,4.0,1009.18,59.0,40.0,
2020-03-11 16:00:00,34.4,5.0,1006.26,50.0,90.0,
2020-03-11 19:00:00,29.5,0.0,1008.05,72.0,0.0,
2020-03-11 22:00:00,28.6,0.0,1010.43,80.0,0.0,
2020-03-12 01:00:00,27.4,0.0,1010.37,86.0,0.0,0.0
2020-03-12 04:00:00,26.3,0.0,1009.31,89.0,0.0,
2020-03-12 07:00:00,26.6,0.0,1009.96,84.0,0.0,
2020-03-12 10:00:00,31.9,0.0,1011.87,60.0,0.0,
2020-03-12 13:00:00,33.1,0.0,1010.92,56.0,0.0,
2020-03-12 16:00:00,32.8,6.0,1008.86,59.0,350.0,
2020-03-12 19:00:00,29.0,0.0,1009.64,76.0,0.0,
2020-03-12 22:00:00,28.3,0.0,1012.08,77.0,0.0,
2020-03-13 01:00:00,27.0,0.0,1011.5,84.0,0.0,0.0
2020-03-13 04:00:00,26.2,0.0,1009.86,86.0,0.0,
2020-03-13 07:00:00,24.5,0.0,1010.78,94.0,0.0,
2020-03-13 10:00:00,32.0,3.0,1013.01,57.0,40.0,
2020-03-13 13:00:00,33.7,4.0,1010.48,51.0,50.0,
2020-03-13 16:00:00,30.6,6.0,1008.49,68.0,80.0,
2020-03-13 19:00:00,28.8,3.0,1007.75,78.0,80.0,
2020-03-13 22:00:00,27.8,0.0,1010.78,82.0,0.0,
2020-03-14 01:00:00,27.5,5.0,1009.88,85.0,50.0,0.0
2020-03-14 04:00:00,27.0,3.0,1008.59,87.0,160.0,
2020-03-14 07:00:00,27.0,4.0,1009.19,86.0,90.0,
2020-03-14 10:00:00,31.6,7.0,1011.0,62.0,50.0,
2020-03-14 13:00:00,34.3,4.0,1008.62,55.0,40.0,
2020-03-14 16:00:00,32.0,11.0,1006.5,63.0,40.0,
2020-03-14 19:00:00,29.0,3.0,1007.0,74.0,40.0,
2020-03-14 22:00:00,28.4,4.0,1009.19,82.0,70.0,
2020-03-15 01:00:00,28.0,8.0,1009.18,82.0,110.0,0.0
2020-03-15 04:00:00,27.0,3.0,1008.19,86.0,140.0,
2020-03-15 07:00:00,26.6,0.0,1009.39,90.0,0.0,
2020-03-15 10:00:00,30.6,5.0,1011.5,66.0,100.0,
2020-03-15 13:00:00,33.5,8.0,1009.29,55.0,30.0,
2020-03-15 16:00:00,31.7,0.0,1007.34,63.0,0.0,
2020-03-15 19:00:00,29.4,0.0,1008.17,75.0,0.0,
2020-03-15 22:00:00,28.9,0.0,1010.39,76.0,0.0,
2020-03-16 01:00:00,28.5,0.0,1010.03,76.0,0.0,0.0
2020-03-16 04:00:00,27.8,0.0,1008.67,82.0,0.0,
2020-03-16 07:00:00,27.5,5.0,1009.61,81.0,140.0,
2020-03-16 10:00:00,32.3,4.0,1012.36,59.0,110.0,
2020-03-16 13:00:00,32.6,4.0,1010.58,60.0,330.0,
2020-03-16 16:00:00,32.4,7.0,1008.29,58.0,40.0,
2020-03-16 19:00:00,29.2,4.0,1009.24,67.0,330.0,
2020-03-16 22:00:00,27.7,4.0,1012.79,76.0,70.0,
2020-03-17 01:00:00,27.0,4.0,1011.4,80.0,110.0,0.0
2020-03-17 04:00:00,26.7,4.0,1009.71,79.0,170.0,
2020-03-17 07:00:00,27.0,6.0,1011.97,75.0,180.0,
2020-03-17 10:00:00,31.2,0.0,1012.85,65.0,0.0,
2020-03-17 13:00:00,32.5,4.0,1011.02,59.0,80.0,
2020-03-17 16:00:00,32.7,4.0,1008.86,60.0,40.0,
2020-03-17 19:00:00,28.8,0.0,1009.64,71.0,0.0,
2020-03-17 22:00:00,28.0,0.0,1012.12,74.0,0.0,
2020-03-18 01:00:00,27.0,0.0,1010.85,80.0,0.0,0.0
2020-03-18 04:00:00,26.2,0.0,1010.06,86.0,0.0,
2020-03-18 07:00:00,24.8,0.0,1010.56,89.0,0.0,
2020-03-18 10:00:00,31.9,5.0,1011.77,59.0,260.0,
2020-03-18 13:00:00,32.9,7.0,1009.42,51.0,20.0,
2020-03-18 16:00:00,31.5,6.0,1007.63,57.0,60.0,
2020-03-18 19:00:00,28.4,0.0,1008.81,76.0,0.0,
2020-03-18 22:00:00,27.5,0.0,1011.26,80.0,0.0,
2020-03-19 01:00:00,26.0,0.0,1009.65,88.0,0.0,0.0
2020-03-19 04:00:00,25.5,0.0,1009.0,89.0,0.0,
2020-03-19 07:00:00,23.5,0.0,1009.57,93.0,0.0,
2020-03-19 10:00:00,31.2,4.0,1011.77,58.0,90.0,
2020-03-19 13:00:00,34.0,4.0,1009.68,41.0,120.0,
2020-03-19 16:00:00,32.7,7.0,1007.5,49.0,40.0,
2020-03-19 19:00:00,29.0,4.0,1007.88,64.0,310.0,
2020-03-19 22:00:00,27.0,0.0,1010.73,75.0,0.0,
