DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall,PM2.5,PM10,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler
2020-07-19,28.0125,1.125,1006.48875,81.125,93.75,0.0,15.0,22.0,1.441563836577924,4.043410761133209,5.414654410561114,2.883127673155848,7.524260025065388,3.9027703868329753,10.899629008272246,13.782756681428094
2020-07-20,27.1875,1.125,1006.5925,87.375,63.75,9.6,17.0,23.0,1.441563836577924,4.043410761133209,5.414654410561114,2.883127673155848,7.524260025065388,3.9027703868329753,10.899629008272246,13.782756681428094
2020-07-21,27.275,0.0,1006.7925,86.75,0.0,12.6,19.0,31.0,1.441563836577924,4.043410761133209,5.414654410561114,2.883127673155848,7.524260025065388,3.9027703868329753,10.899629008272246,13.782756681428094
2020-07-22,27.1875,0.5,1007.11,87.625,8.75,1.4,19.0,30.0,,,,,,,,
2020-07-23,27.225,2.0,1007.22875,87.5,58.75,15.0,17.0,25.0,,,,,,,,
2020-07-24,27.75,1.0,1007.26,84.75,26.25,10.0,15.0,23.0,,,,,,,,
2020-07-25,27.2875,0.0,1007.04375,86.25,0.0,44.8,13.0,21.0,,,,,,,,
2020-07-26,28.0,0.875,1006.895,81.5,41.25,0.0,14.0,21.0,,,,,,,,
2020-07-27,27.3375,1.5,1006.285,87.125,40.0,2.2,18.0,29.0,,,,,,,,
2020-07-28,27.975,0.875,1006.64375,86.125,65.0,0.0,25.0,35.0,,,,,,,,
2020-07-29,28.2875,1.125,1007.27,79.5,77.5,0.4,16.0,26.0,,,,,,,,
2020-07-30,27.325000000000003,1.125,1007.6475,85.625,61.25,3.0,16.0,27.0,,,,,,,,
2020-07-31,26.4125,0.0,1006.71375,91.375,0.0,30.6,17.0,30.0,,,,,,,,
2020-08-01,26.5875,1.625,1006.14,87.875,73.75,23.4,14.0,26.0,,,,,,,,
2020-08-02,27.4875,2.25,1005.5799999999999,85.375,102.5,12.2,13.0,21.0,,,,,,,,
2020-08-03,27.7625,0.0,1004.93125,82.75,0.0,0.0,20.0,31.0,,,,,,,,
2020-08-04,28.1375,0.375,1004.8375,88.25,13.75,0.0,36.0,56.0,,,,,,,,
2020-08-05,27.625,1.25,1005.815,88.125,48.75,5.0,31.0,47.0,,,,,,,,
2020-08-06,27.875,0.0,1006.7,88.0,0.0,0.0,29.0,45.0,,,,,,,,
2020-08-07,29.125,1.125,1006.39375,79.875,53.75,0.0,29.0,40.0,,,,,,,,
2020-08-08,29.1125,1.875,1006.03,80.125,101.25,0.0,29.0,43.0,,,,,,,,
2020-08-09,29.725,1.125,1006.25625,76.875,32.5,0.0,17.0,29.0,,,,,,,,
2020-08-10,28.8625,1.125,1007.8325,82.375,67.5,2.4,15.0,24.0,,,,,,,,
2020-08-11,29.1125,1.5,1007.7525,79.125,67.5,0.0,15.0,26.0,,,,,,,,
2020-08-12,27.75,0.75,1008.48,87.0,62.5,5.4,15.0,26.0,,,,,,,,
2020-08-13,27.0875,1.5,1008.2225,82.0,156.25,4.2,11.0,20.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-14,26.575,1.0,1007.575,82.875,20.0,0.0,16.0,27.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-15,28.325,0.5,1007.65125,81.5,43.75,0.0,22.0,37.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-16,28.0625,1.875,1007.77625,81.625,120.0,12.6,22.0,33.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-17,27.7625,0.375,1007.08125,82.25,36.25,0.8,22.0,36.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-18,28.3625,1.0,1006.8875,79.875,66.25,0.8,22.0,43.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-19,28.375,1.375,1006.56,80.5,66.25,4.0,22.0,37.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-20,28.225,0.875,1006.945,80.5,26.25,0.0,20.0,30.0,0.8499179706574516,2.1411395030025777,3.0727803554537303,2.2228623847963243,5.279298163891242,2.1901732320787444,6.063837829113759,8.286700213910084
2020-08-21,27.9375,0.0,1008.0325,82.75,0.0,81.2,22.0,34.0,,,,,,,,
2020-08-22,28.075,1.375,1008.56,81.875,75.0,0.0,20.0,31.0,,,,,,,,
2020-08-23,27.2375,2.375,1008.5725,86.75,72.5,57.8,,,,,,,,,,
2020-08-24,27.9875,0.75,1008.3225,84.375,5.0,0.0,,,,,,,,,,
2020-08-25,28.725,1.375,1008.3275,79.875,36.25,0.0,,,,,,,,,,
2020-08-26,28.775,1.125,1007.985,80.125,52.5,0.0,,,,,,,,,,
2020-08-27,28.8875,0.75,1007.0225,79.625,22.5,0.0,,,,,,,,,,
2020-08-28,28.6875,1.75,1006.295,81.5,108.75,0.6,,,,,,,,,,
2020-08-29,28.575,2.0,1005.7775,81.75,95.0,18.2,,,,,,,,,,
2020-08-30,28.2,0.375,1005.3512499999999,83.375,23.75,0.0,18.0,34.0,,,,,,,,
2020-08-31,28.15,1.5,1005.88125,84.5,71.25,4.4,24.0,43.0,,,,,,,,
2020-09-01,28.4,1.125,1006.37125,81.0,47.5,0.0,22.0,42.0,,,,,,,,
2020-09-02,27.775,0.0,1007.4,86.25,0.0,5.8,,,,,,,,,,
2020-09-03,28.5625,1.25,1007.59,81.625,46.25,0.0,,,,,,,,,,
2020-09-04,26.6875,1.125,1007.34,86.875,52.5,50.8,21.0,45.0,,,,,,,,
2020-09-05,27.625,2.0,1006.5925,82.75,116.25,5.6,21.0,45.0,,,,,,,,
2020-09-06,28.2375,3.25,1007.45,78.5,123.75,0.0,20.0,42.0,,,,,,,,
2020-09-07,27.1625,1.375,1007.72875,84.375,26.25,12.2,22.0,44.0,,,,,,,,
2020-09-08,26.7625,1.625,1008.1125,89.375,63.75,44.6,22.0,45.0,,,,,,,,
2020-09-09,26.4875,1.375,1007.665,89.75,53.75,66.4,21.0,44.0,,,,,,,,
2020-09-10,26.125,0.625,1006.24875,90.75,41.25,42.0,22.0,43.0,,,,,,,,
2020-09-11,26.1125,0.75,1007.44375,91.25,32.5,17.2,22.0,39.0,,,,,,,,
2020-09-12,27.0625,0.0,1008.5825,89.25,0.0,22.0,22.0,43.0,,,,,,,,
2020-09-13,26.6375,1.375,1008.9025,87.375,92.5,9.0,24.0,44.0,,,,,,,,
2020-09-14,25.9,1.25,1008.1012499999999,92.75,70.0,0.6,19.0,42.0,,,,,,,,
2020-09-15,27.2625,0.0,1008.3175,86.875,0.0,1.8,23.0,42.0,,,,,,,,
2020-09-16,26.3375,0.75,1008.20625,89.875,52.5,1.6,23.0,48.0,,,,,,,,
2020-09-17,27.6125,2.75,1006.625,82.25,97.5,3.4,21.0,41.0,,,,,,,,
2020-09-18,25.7,0.875,1005.4675,93.75,30.0,35.8,22.0,42.0,,,,,,,,
2020-09-19,27.4875,1.625,1005.54375,84.375,51.25,2.2,23.0,47.0,,,,,,,,
2020-09-20,28.2875,1.5,1007.6675,79.875,72.5,0.0,23.0,43.0,,,,,,,,
2020-09-21,29.025,1.75,1007.78,80.5,101.25,2.4,21.0,43.0,,,,,,,,
2020-09-22,28.4875,1.0,1007.795,81.125,78.75,0.0,23.0,45.0,,,,,,,,
2020-09-23,28.2375,0.0,1008.12125,83.625,0.0,1.6,22.0,47.0,,,,,,,,
2020-09-24,28.425,1.625,1009.335,78.375,112.5,0.0,22.0,43.0,,,,,,,,
2020-09-25,26.2875,1.375,1009.41125,85.25,46.25,6.2,21.0,43.0,,,,,,,,
2020-09-26,27.962500000000002,0.0,1008.8887500000001,80.625,0.0,0.0,22.0,43.0,,,,,,,,
2020-09-27,27.4125,0.5,1008.1725,84.875,31.25,2.8,21.0,42.0,,,,,,,,
2020-09-28,25.8625,1.125,1007.59,88.375,55.0,4.2,22.0,44.0,,,,,,,,
2020-09-29,28.325,1.375,1007.2887499999999,78.75,62.5,0.0,22.0,46.0,,,,,,,,
2020-09-30,27.725,0.375,1006.60125,84.75,25.0,0.0,22.0,44.0,,,,,,,,
2020-10-01,27.675,0.875,1006.61125,84.75,58.75,7.2,22.0,45.0,,,,,,,,
2020-10-02,27.0,0.75,1007.23375,87.375,22.5,1.6,21.0,44.0,,,,,,,,
2020-10-03,27.225,0.5,1008.12375,84.5,26.25,0.6,21.0,41.0,,,,,,,,
2020-10-04,27.1875,1.125,1009.13125,85.25,50.0,7.4,23.0,47.0,,,,,,,,
2020-10-05,27.6125,0.375,1008.0387499999999,84.5,27.5,18.8,21.0,46.0,,,,,,,,
2020-10-06,27.875,1.375,1006.88375,85.375,55.0,22.0,25.0,48.0,,,,,,,,
2020-10-07,27.0625,0.75,1006.72875,87.0,35.0,5.2,22.0,47.0,,,,,,,,
2020-10-08,26.775,1.625,1005.90125,86.875,66.25,0.6,22.0,42.0,,,,,,,,
2020-10-09,26.9125,1.0,1006.05625,85.25,41.25,4.5,22.0,46.0,,,,,,,,
2020-10-10,26.3,0.0,1006.06875,88.375,0.0,6.6,22.0,45.0,,,,,,,,
2020-10-11,25.7375,0.5,1005.68125,91.5,21.25,4.8,20.0,42.0,,,,,,,,
2020-10-12,25.8125,0.0,1005.71625,93.125,0.0,39.4,23.0,44.0,,,,,,,,
2020-10-13,25.225,0.0,1006.62625,95.25,0.0,13.6,19.0,38.0,,,,,,,,
2020-10-14,27.85,1.875,1006.6775,82.125,85.0,0.0,22.0,48.0,,,,,,,,
2020-10-15,26.225,1.625,1006.61625,89.125,66.25,2.8,23.0,45.0,,,,,,,,
2020-10-16,27.6125,0.5,1005.8325,81.875,33.75,0.0,24.0,48.0,,,,,,,,
2020-10-17,26.8,0.0,1005.51,87.375,0.0,0.4,22.0,46.0,,,,,,,,
2020-10-18,26.6875,0.75,1006.7125,87.0,56.25,0.0,23.0,48.0,,,,,,,,
2020-10-19,27.975,0.625,1006.9512500000001,82.75,6.25,0.0,22.0,47.0,,,,,,,,
2020-10-20,28.3375,0.5,1007.2825,82.0,10.0,0.0,23.0,47.0,,,,,,,,
2020-10-21,26.35,1.25,1007.91125,90.25,33.75,6.4,22.0,45.0,,,,,,,,
2020-10-22,26.4125,0.0,1007.9725,89.625,0.0,11.2,22.0,46.0,,,,,,,,
2020-10-23,26.475,0.5,1008.00875,87.375,40.0,4.2,22.0,48.0,,,,,,,,
2020-10-24,26.75,0.75,1008.61875,88.375,50.0,17.8,22.0,44.0,,,,,,,,
2020-10-25,25.875,0.0,1008.8725,93.375,0.0,7.8,22.0,44.0,,,,,,,,
2020-10-26,26.8125,0.0,1008.68625,86.875,0.0,0.0,23.0,48.0,,,,,,,,
2020-10-27,28.425,0.0,1007.34875,78.5,0.0,0.0,22.0,45.0,,,,,,,,
2020-10-28,28.5,1.75,1007.61625,77.25,117.5,0.0,23.0,47.0,,,,,,,,
2020-10-29,28.4625,1.125,1008.14375,78.125,66.25,0.0,23.0,45.0,,,,,,,,
2020-10-30,28.325,0.75,1008.26375,80.75,2.5,0.2,20.0,43.0,,,,,,,,
2020-10-31,28.25,1.25,1009.0425,80.625,12.5,11.2,21.0,41.0,,,,,,,,
2020-11-01,27.625,1.625,1009.4975,82.625,2.5,0.0,22.0,45.0,,,,,,,,
2020-11-02,26.825,1.5,1009.68375,87.875,68.75,4.2,21.0,47.0,,,,,,,,
2020-11-03,27.1125,1.375,1009.86875,85.25,37.5,0.2,24.0,48.0,,,,,,,,
2020-11-04,27.1,1.75,1009.91875,84.75,17.5,0.2,22.0,45.0,,,,,,,,
2020-11-05,27.4625,1.625,1009.64875,83.5,17.5,0.0,23.0,46.0,,,,,,,,
2020-11-06,28.1125,0.75,1009.34375,81.125,8.75,0.0,25.0,51.0,,,,,,,,
2020-11-07,27.8875,1.25,1009.72125,81.375,82.5,4.0,22.0,46.0,,,,,,,,
2020-11-08,27.725,1.75,1009.4,82.875,20.0,15.7,23.0,45.0,,,,,,,,
2020-11-09,25.7375,1.125,1009.0525,91.25,76.25,21.4,23.0,45.0,,,,,,,,
2020-11-10,26.9,1.25,1008.13125,85.0,16.25,0.0,26.0,48.0,,,,,,,,
2020-11-11,27.5625,0.625,1008.365,82.875,5.0,0.0,38.0,63.0,,,,,,,,
2020-11-12,28.0125,0.875,1008.41125,83.0,41.25,42.6,34.0,51.0,,,,,,,,
2020-11-13,27.05,1.875,1007.94875,86.0,50.0,2.2,25.0,37.0,,,,,,,,
2020-11-14,27.8,1.0,1007.7375,83.75,13.75,13.2,27.0,41.0,,,,,,,,
2020-11-15,27.5,0.0,1008.545,85.375,0.0,5.0,24.0,35.0,,,,,,,,
2020-11-16,27.975,3.0,1008.61375,82.75,45.0,4.9,30.0,46.0,,,,,,,,
2020-11-17,26.0375,2.375,1007.9300000000001,91.25,45.0,38.8,25.0,39.0,,,,,,,,
2020-11-18,27.25,2.125,1007.4675,85.125,10.0,8.2,24.0,37.0,,,,,,,,
2020-11-19,28.125,0.0,1007.215,83.625,0.0,2.2,25.0,38.0,,,,,,,,
2020-11-20,28.0375,1.125,1007.5525,85.25,26.25,10.4,26.0,40.0,,,,,,,,
2020-11-21,26.3125,1.0,1008.24875,92.375,48.75,140.4,26.0,40.0,,,,,,,,
2020-11-22,25.975,1.375,1009.38,92.5,123.75,16.2,23.0,36.0,,,,,,,,
2020-11-23,26.425,0.625,1009.79375,89.125,40.0,13.6,24.0,36.0,,,,,,,,
2020-11-24,26.7875,2.375,1009.1825,87.5,31.25,13.4,26.0,41.0,,,,,,,,
2020-11-25,25.575,2.5,1008.61,92.75,57.5,25.0,26.0,38.0,,,,,,,,
2020-11-26,26.775,2.0,1008.3,88.0,32.5,65.2,24.0,37.0,,,,,,,,
2020-11-27,25.8125,0.5,1008.5725,94.875,33.75,49.9,24.0,37.0,,,,,,,,
2020-11-28,27.4125,2.5,1009.04875,89.375,30.0,3.0,29.0,48.0,,,,,,,,
2020-11-29,27.3,1.375,1009.02125,88.0,17.5,17.6,27.0,42.0,,,,,,,,
2020-11-30,25.6125,0.75,1008.18875,93.625,10.0,78.8,24.0,35.0,,,,,,,,
2020-12-01,25.0,0.0,1009.13375,96.375,0.0,51.4,23.0,33.0,,,,,,,,
2020-12-02,25.775,0.5,1007.96375,91.25,8.75,12.4,23.0,34.0,,,,,,,,
2020-12-03,25.8625,5.125,1008.5975,90.125,110.0,24.6,24.0,40.0,,,,,,,,
2020-12-04,26.2875,1.125,1008.67875,89.125,52.5,6.8,30.0,51.0,,,,,,,,
2020-12-05,27.25,0.75,1009.6575,85.375,2.5,0.0,31.0,54.0,,,,,,,,
2020-12-06,27.525,3.5,1010.28625,81.0,25.0,0.0,31.0,49.0,,,,,,,,
2020-12-07,26.75,1.75,1010.65875,83.375,20.0,0.0,35.0,55.0,,,,,,,,
2020-12-08,26.575,1.0,1010.4675,86.5,5.0,0.0,34.0,52.0,,,,,,,,
2020-12-09,27.3,1.125,1008.98125,86.375,7.5,13.6,35.0,55.0,,,,,,,,
2020-12-10,26.5375,2.5,1009.15125,89.75,93.75,9.4,32.0,48.0,,,,,,,,
2020-12-11,26.925,1.125,1008.8612499999999,87.25,7.5,0.0,38.0,58.0,,,,,,,,
2020-12-12,27.275,0.0,1008.135,88.0,0.0,3.4,44.0,66.0,,,,,,,,
2020-12-13,26.1625,1.0,1008.2075,92.375,71.25,15.8,31.0,45.0,,,,,,,,
2020-12-14,27.225,2.75,1008.0387499999999,87.5,42.5,0.0,27.0,40.0,,,,,,,,
2020-12-15,27.4875,2.25,1009.175,86.75,36.25,3.8,25.0,41.0,,,,,,,,
2020-12-16,27.0625,3.125,1009.34375,87.625,63.75,33.6,25.0,38.0,,,,,,,,
2020-12-17,24.8625,0.75,1009.38625,96.25,16.25,69.4,24.0,35.0,,,,,,,,
2020-12-18,24.9125,0.875,1009.17875,95.75,48.75,20.8,27.0,39.0,,,,,,,,
2020-12-19,26.0,1.5,1009.52,89.625,31.25,25.8,27.0,42.0,,,,,,,,
2020-12-20,25.650000000000002,0.875,1009.95,93.25,81.25,6.8,25.0,38.0,,,,,,,,
2020-12-21,26.8,0.75,1009.10875,89.125,5.0,4.0,28.0,45.0,,,,,,,,
2020-12-22,26.35,2.5,1008.97125,86.25,53.75,0.8,32.0,55.0,,,,,,,,
2020-12-23,26.0,1.25,1007.67625,88.625,50.0,5.8,28.0,42.0,,,,,,,,
2020-12-24,25.05,1.125,1007.02625,94.625,85.0,10.4,20.0,30.0,,,,,,,,
2020-12-25,26.9125,0.5,1007.20125,87.5,7.5,3.6,11.0,24.0,,,,,,,,
2020-12-26,26.55,1.875,1008.305,89.75,31.25,47.2,8.0,22.0,,,,,,,,
2020-12-27,26.7,0.875,1008.465,87.5,11.25,0.0,13.0,26.0,,,,,,,,
2020-12-28,27.7125,1.75,1008.05875,82.5,26.25,0.0,13.0,30.0,,,,,,,,
2020-12-29,28.0625,3.375,1008.23375,81.375,37.5,0.0,16.0,33.0,,,,,,,,
2020-12-30,27.2125,2.125,1008.165,83.75,31.25,0.0,19.0,37.0,,,,,,,,
2020-12-31,26.8375,2.375,1008.8975,86.875,38.75,0.8,17.0,34.0,,,,,,,,
2021-01-01,26.65,3.875,1009.5725,88.25,33.75,12.8,20.0,41.0,,,,,,,,
2021-01-02,26.3,2.125,1009.63625,91.125,55.0,21.6,16.0,35.0,,,,,,,,
2021-01-03,26.6125,2.625,1008.86875,86.125,31.25,63.4,15.0,31.0,,,,,,,,
2021-01-04,25.9375,4.25,1008.8625,91.375,45.0,15.6,12.0,25.0,,,,,,,,
2021-01-05,26.575,3.0,1009.105,89.75,67.5,49.2,14.0,28.0,,,,,,,,
2021-01-06,26.1625,2.25,1008.3475,88.875,41.25,6.0,11.0,25.0,,,,,,,,
2021-01-07,27.625,2.875,1007.57875,84.0,22.5,0.0,11.0,28.0,,,,,,,,
2021-01-08,27.3875,3.625,1007.26375,82.75,61.25,0.4,12.0,35.0,,,,,,,,
2021-01-09,27.3875,4.875,1008.17,80.5,112.5,0.0,13.0,38.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-10,25.625,2.875,1008.865,90.5,77.5,43.8,16.0,33.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-11,25.525,4.5,1009.48375,86.375,56.25,8.8,14.0,35.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-12,26.175,4.5,1009.75,84.0,67.5,3.8,14.0,37.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-13,26.0375,4.375,1010.165,85.0,68.75,0.0,20.0,41.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-14,26.25,2.75,1009.7275,87.0,28.75,0.0,21.0,41.0,3.7154989384288575,4.635527246992235,15.35739561217272,5.803255484784156,44205.0,88418.71549893843,23.70842179759381,29.51167728237797
2021-01-15,26.4375,3.75,1008.47,82.75,55.0,0.0,23.0,43.0,,,,,,,,
2021-01-16,26.7,4.375,1008.43875,79.625,45.0,0.0,18.0,37.0,,,,,,,,
2021-01-17,26.75,1.375,1009.83,82.375,22.5,0.0,19.0,40.0,,,,,,,,
2021-01-18,26.6,4.375,1010.105,83.5,47.5,0.0,21.0,49.0,,,,,,,,
2021-01-19,26.85,5.0,1009.875,77.25,90.0,0.0,23.0,49.0,,,,,,,,
2021-01-20,26.8375,5.375,1010.2525,76.125,53.75,0.0,17.0,35.0,,,,,,,,
2021-01-21,26.35,1.25,1009.36375,83.75,16.25,0.0,29.0,52.0,,,,,,,,
2021-01-22,27.175,1.75,1008.92125,77.5,17.5,0.0,34.0,55.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-23,27.4875,1.625,1008.73375,79.625,32.5,0.0,22.0,38.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-24,27.35,1.5,1009.29125,79.0,20.0,0.0,15.0,29.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-25,27.425,2.625,1009.26,77.875,43.75,0.0,13.0,28.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-26,26.8,2.5,1008.6675,79.125,37.5,0.0,18.0,35.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-27,27.1125,1.75,1008.875,78.75,20.0,0.0,12.0,28.0,3.609341825902409,2.47699929228584,8.598726114649738,3.078556263269575,44218.0,88444.6093418259,14.685067232837987,17.763623496107563
2021-01-28,27.75,4.875,1009.9862499999999,78.25,56.25,0.0,14.0,31.0,,,,,,,,
2021-01-29,27.175,6.25,1010.4375,78.0,77.5,0.0,16.0,36.0,,,,,,,,
2021-01-30,27.1375,3.375,1010.5725,76.25,86.25,0.0,19.0,43.0,,,,,,,,
2021-01-31,26.65,2.0,1011.16625,77.25,28.75,0.6,21.0,45.0,,,,,,,,
2021-02-01,27.2625,4.375,1011.25375,78.625,55.0,,16.0,39.0,,,,,,,,
2021-02-02,27.3875,3.25,1011.25625,78.75,58.75,,17.0,39.0,,,,,,,,
2021-02-03,27.25,3.375,1010.91375,78.125,91.25,,19.0,41.0,,,,,,,,
2021-02-04,26.9375,4.375,1011.6075,73.75,68.75,,14.0,34.0,1.061571125265472,2.689313517338934,9.907997169143655,1.3092710544939188,44231.0,88467.06157112526,13.658881811748062,14.96815286624198
2021-02-05,27.525,3.375,1010.9225,71.875,57.5,,13.0,32.0,1.061571125265472,2.689313517338934,9.907997169143655,1.3092710544939188,44231.0,88467.06157112526,13.658881811748062,14.96815286624198
2021-02-06,27.3,3.375,1009.5725,77.125,38.75,,15.0,34.0,1.061571125265472,2.689313517338934,9.907997169143655,1.3092710544939188,44231.0,88467.06157112526,13.658881811748062,14.96815286624198
2021-02-07,27.5625,2.25,1009.69,76.5,41.25,,14.0,31.0,1.061571125265472,2.689313517338934,9.907997169143655,1.3092710544939188,44231.0,88467.06157112526,13.658881811748062,14.96815286624198
2021-02-08,27.5,2.75,1009.5625,77.375,28.75,,13.0,29.0,1.061571125265472,2.689313517338934,9.907997169143655,1.3092710544939188,44231.0,88467.06157112526,13.658881811748062,14.96815286624198
2021-02-09,27.5625,2.5,1008.92625,76.875,36.25,,12.0,30.0,,,,,,,,
2021-02-10,27.3375,1.375,1008.58375,79.25,16.25,,14.0,31.0,,,,,,,,
2021-02-11,27.6625,1.75,1009.07125,77.75,16.25,,13.0,28.0,,,,,,,,
2021-02-12,28.55,4.25,1010.105,74.25,32.5,,12.0,26.0,,,,,,,,
2021-02-13,27.7625,2.875,1011.1125,74.625,71.25,,16.0,32.0,,,,,,,,
2021-02-14,27.2625,0.0,1011.14125,79.25,0.0,,22.0,41.0,,,,,,,,
2021-02-15,27.4125,1.75,1010.05375,76.0,66.25,,23.0,42.0,,,,,,,,
2021-02-16,27.45,4.125,1009.32125,72.375,38.75,,26.0,47.0,,,,,,,,
2021-02-17,27.2875,3.375,1010.495,69.25,85.0,,26.0,47.0,,,,,,,,
2021-02-18,27.1625,6.375,1012.08875,71.875,87.5,,16.0,36.0,,,,,,,,
2021-02-19,26.9375,4.25,1012.2112500000001,75.25,51.25,,16.0,41.0,,,,,,,,
2021-02-20,27.3375,3.875,1011.30875,70.875,36.25,,19.0,45.0,,,,,,,,
2021-02-21,27.4375,5.25,1010.9725,72.375,110.0,,18.0,43.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-22,27.825,1.875,1010.55125,68.125,83.75,,20.0,43.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-23,26.2375,2.125,1009.39,74.875,71.25,,38.0,63.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-24,26.6625,1.125,1009.0,75.125,65.0,,37.0,61.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-25,27.475,0.625,1007.9475,76.625,7.5,,33.0,58.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-26,28.175,2.125,1006.59375,71.75,106.25,,25.0,45.0,9.129511677282371,4.635527246992235,12.1726822363765,4.81245576786978,44248.0,88510.12951167728,25.937721160651108,30.750176928520887
2021-02-27,27.9875,0.875,1006.42125,74.625,42.5,,24.0,45.0,,,,,,,,
2021-02-28,27.875,1.5,1007.89875,74.875,67.5,,29.0,50.0,,,,,,,,
2021-03-01,28.7125,2.0,1010.1025,71.25,30.0,0.0,19.0,36.0,,,,,,,,
2021-03-02,28.0875,2.0,1010.1,78.0,13.75,0.0,19.0,34.0,,,,,,,,
2021-03-03,28.8,1.625,1009.98875,74.25,20.0,7.6,13.0,28.0,,,,,,,,
2021-03-04,27.975,4.125,1010.24375,79.75,67.5,1.4,13.0,28.0,,,,,,,,
2021-03-05,28.875,5.5,1010.26875,74.75,61.25,0.0,13.0,34.0,,,,,,,,
2021-03-06,28.2625,3.5,1010.5125,76.125,35.0,0.0,13.0,30.0,,,,,,,,
2021-03-07,27.8375,2.125,1010.77875,78.125,23.75,0.0,13.0,,,,,,,,,
2021-03-08,27.2875,3.625,1010.975,75.125,50.0,0.0,11.0,27.0,,,,,,,,
2021-03-09,27.85,2.375,1011.11625,74.875,33.75,0.0,17.0,35.0,,,,,,,,
2021-03-10,27.875,2.25,1010.89,74.0,16.25,0.0,17.0,38.0,,,,,,,,
2021-03-11,28.775,3.125,1010.34625,71.125,17.5,0.0,14.0,34.0,,,,,,,,
2021-03-12,28.65,3.75,1010.83375,74.125,32.5,0.0,15.0,35.0,,,,,,,,
2021-03-13,28.3,2.5,1010.9325,75.5,35.0,0.0,17.0,38.0,,,,,,,,
2021-03-14,28.2375,0.0,1009.2524999999999,73.5,0.0,0.0,17.0,37.0,,,,,,,,
2021-03-15,28.3375,2.75,1008.30375,75.0,35.0,0.0,16.0,38.0,,,,,,,,
2021-03-16,28.4625,2.875,1008.22875,73.5,48.75,0.0,15.0,34.0,,,,,,,,
2021-03-17,27.8,1.5,1008.1675,77.125,20.0,0.0,19.0,38.0,,,,,,,,
2021-03-18,27.762500000000003,1.0,1007.9237499999999,78.25,51.25,0.0,22.0,42.0,,,,,,,,
2021-03-19,27.8125,1.875,1007.26375,77.0,23.75,0.0,18.0,37.0,,,,,,,,
2021-03-20,27.9875,2.25,1006.3525,75.875,15.0,0.0,18.0,36.0,,,,,,,,
