Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,46T,47T,72T(เก่า),72T(ใหม่),82T,83T,88T,90T,91T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,42T,43T,44T,62T,63T,78T,80T,89T,93T
2021-02-14 00:00:00,29.0,25.0,34.0,29.0,24.0,23.0,25.0,,31.0,29.0,32.0,42.0,28.0,21.0,20.0,36.0,32.0,28.0,22.0,29.0,20.0,37.0,22.0,34.0,53.0,39.0,30.0,28.0,13.0,36.0,49.0,44.0,38.0,,57.0,54.0,25.0,,,40.0,25.0,25.0,28.0,26.0,28.0,23.0,26.0,39.0,41.0,48.0,30.0,43.0,34.0,57.0,52.0,70.0,49.0,39.0,38.0,66.0,31.0,53.0,42.0,50.0,42.0,53.0,52.0,50.0,,27.0,27.0,22.0,23.0,19.0,16.0,18.0,23.0,
2021-02-15 00:00:00,26.0,22.0,34.0,26.0,22.0,22.0,23.0,,29.0,27.0,29.0,39.0,28.0,19.0,20.0,33.0,28.0,24.0,20.0,30.0,20.0,33.0,22.0,36.0,54.0,32.0,31.0,33.0,14.0,31.0,54.0,48.0,45.0,,61.0,64.0,36.0,,,36.0,22.0,24.0,25.0,25.0,27.0,24.0,24.0,42.0,41.0,43.0,30.0,52.0,40.0,59.0,48.0,88.0,54.0,35.0,41.0,71.0,51.0,52.0,45.0,55.0,47.0,62.0,55.0,49.0,,24.0,24.0,23.0,29.0,22.0,17.0,17.0,23.0,
2021-02-16 00:00:00,28.0,25.0,36.0,28.0,22.0,22.0,23.0,,31.0,28.0,30.0,39.0,30.0,21.0,23.0,34.0,28.0,26.0,22.0,35.0,23.0,33.0,23.0,35.0,42.0,31.0,30.0,27.0,15.0,30.0,63.0,62.0,46.0,,69.0,96.0,36.0,,,38.0,20.0,23.0,23.0,26.0,26.0,31.0,25.0,36.0,44.0,53.0,31.0,51.0,42.0,49.0,49.0,70.0,47.0,33.0,39.0,62.0,86.0,49.0,36.0,51.0,49.0,55.0,64.0,47.0,,29.0,28.0,26.0,35.0,25.0,21.0,26.0,26.0,
2021-02-17 00:00:00,34.0,30.0,42.0,35.0,27.0,27.0,27.0,47.0,36.0,33.0,38.0,49.0,35.0,26.0,29.0,41.0,37.0,33.0,27.0,40.0,29.0,36.0,29.0,35.0,51.0,36.0,33.0,35.0,17.0,35.0,48.0,58.0,44.0,,48.0,42.0,25.0,,,36.0,24.0,26.0,29.0,29.0,32.0,29.0,31.0,36.0,40.0,54.0,34.0,49.0,41.0,60.0,59.0,66.0,55.0,36.0,35.0,61.0,74.0,45.0,35.0,52.0,52.0,48.0,75.0,51.0,,32.0,35.0,26.0,31.0,24.0,21.0,26.0,32.0,
2021-02-18 00:00:00,50.0,45.0,49.0,46.0,40.0,40.0,32.0,51.0,46.0,47.0,50.0,53.0,50.0,45.0,43.0,60.0,50.0,46.0,41.0,48.0,52.0,49.0,43.0,37.0,38.0,33.0,46.0,32.0,33.0,36.0,35.0,32.0,32.0,,30.0,30.0,33.0,,,44.0,33.0,38.0,37.0,38.0,43.0,36.0,44.0,43.0,31.0,52.0,43.0,61.0,50.0,51.0,46.0,50.0,45.0,32.0,36.0,56.0,65.0,37.0,31.0,48.0,38.0,42.0,52.0,40.0,,28.0,28.0,16.0,24.0,18.0,13.0,19.0,22.0,
2021-02-19 00:00:00,41.0,38.0,42.0,41.0,34.0,34.0,28.0,47.0,39.0,38.0,41.0,46.0,43.0,42.0,36.0,49.0,39.0,36.0,31.0,39.0,55.0,40.0,43.0,30.0,33.0,30.0,53.0,37.0,31.0,32.0,38.0,32.0,30.0,,34.0,33.0,29.0,,,37.0,37.0,37.0,39.0,38.0,37.0,35.0,37.0,35.0,22.0,35.0,54.0,47.0,38.0,46.0,42.0,49.0,49.0,30.0,32.0,41.0,39.0,37.0,27.0,44.0,34.0,35.0,42.0,38.0,,26.0,26.0,16.0,23.0,18.0,13.0,22.0,28.0,
2021-02-20 00:00:00,44.0,40.0,45.0,42.0,36.0,34.0,31.0,49.0,40.0,42.0,45.0,46.0,45.0,43.0,35.0,54.0,47.0,37.0,32.0,39.0,62.0,39.0,43.0,34.0,36.0,35.0,52.0,37.0,36.0,34.0,37.0,32.0,29.0,,57.0,40.0,33.0,,,42.0,37.0,38.0,42.0,43.0,39.0,34.0,44.0,38.0,35.0,41.0,67.0,41.0,30.0,61.0,56.0,41.0,56.0,33.0,28.0,40.0,41.0,38.0,27.0,50.0,40.0,29.0,66.0,42.0,,24.0,28.0,19.0,22.0,19.0,10.0,22.0,19.0,
2021-02-21 00:00:00,60.0,52.0,57.0,58.0,54.0,50.0,42.0,,56.0,59.0,59.0,63.0,59.0,50.0,51.0,72.0,66.0,51.0,49.0,64.0,71.0,64.0,62.0,72.0,49.0,55.0,73.0,66.0,48.0,56.0,47.0,48.0,38.0,,51.0,69.0,42.0,,,63.0,57.0,64.0,62.0,66.0,53.0,50.0,59.0,57.0,63.0,66.0,76.0,44.0,37.0,59.0,62.0,68.0,51.0,42.0,26.0,45.0,48.0,39.0,26.0,49.0,41.0,31.0,96.0,57.0,,22.0,27.0,18.0,23.0,19.0,11.0,21.0,29.0,
2021-02-22 00:00:00,49.0,43.0,54.0,48.0,41.0,42.0,40.0,54.0,49.0,47.0,53.0,60.0,46.0,39.0,37.0,54.0,47.0,47.0,40.0,49.0,37.0,63.0,48.0,65.0,,61.0,67.0,70.0,32.0,61.0,62.0,60.0,40.0,,79.0,92.0,42.0,,,58.0,45.0,43.0,43.0,45.0,38.0,42.0,45.0,73.0,62.0,71.0,48.0,39.0,32.0,67.0,46.0,67.0,58.0,57.0,22.0,35.0,35.0,48.0,32.0,43.0,59.0,31.0,119.0,72.0,,27.0,24.0,20.0,29.0,23.0,8.0,19.0,30.0,
2021-02-23 00:00:00,40.0,35.0,46.0,40.0,32.0,34.0,32.0,43.0,43.0,39.0,,55.0,41.0,31.0,33.0,48.0,38.0,37.0,31.0,41.0,35.0,42.0,37.0,43.0,51.0,40.0,56.0,69.0,30.0,44.0,57.0,60.0,47.0,,72.0,137.0,43.0,,,45.0,32.0,35.0,38.0,39.0,35.0,39.0,33.0,50.0,42.0,53.0,38.0,50.0,42.0,81.0,49.0,93.0,69.0,48.0,29.0,39.0,47.0,59.0,42.0,56.0,66.0,50.0,78.0,68.0,,39.0,36.0,38.0,32.0,30.0,18.0,28.0,41.0,
2021-02-24 00:00:00,40.0,34.0,44.0,41.0,33.0,35.0,29.0,45.0,41.0,40.0,,56.0,41.0,33.0,33.0,45.0,39.0,37.0,33.0,41.0,37.0,51.0,42.0,50.0,56.0,47.0,56.0,49.0,31.0,53.0,61.0,62.0,64.0,,77.0,127.0,38.0,,,50.0,33.0,32.0,33.0,37.0,34.0,35.0,32.0,54.0,43.0,58.0,40.0,66.0,53.0,79.0,80.0,38.0,75.0,49.0,44.0,70.0,54.0,61.0,50.0,53.0,65.0,69.0,48.0,70.0,,39.0,37.0,37.0,37.0,32.0,30.0,28.0,40.0,
2021-02-25 00:00:00,48.0,44.0,50.0,44.0,42.0,38.0,32.0,49.0,49.0,49.0,46.0,64.0,49.0,41.0,41.0,57.0,50.0,42.0,35.0,44.0,44.0,51.0,40.0,47.0,53.0,44.0,48.0,42.0,31.0,42.0,78.0,59.0,49.0,,84.0,119.0,81.0,,,49.0,31.0,31.0,38.0,35.0,42.0,39.0,42.0,54.0,38.0,56.0,32.0,50.0,38.0,55.0,57.0,54.0,49.0,42.0,41.0,62.0,40.0,62.0,42.0,32.0,62.0,49.0,43.0,54.0,,37.0,32.0,33.0,28.0,26.0,25.0,24.0,37.0,
2021-02-26 00:00:00,52.0,43.0,48.0,48.0,44.0,45.0,33.0,55.0,51.0,53.0,51.0,66.0,51.0,43.0,42.0,55.0,47.0,47.0,42.0,55.0,,50.0,50.0,62.0,62.0,47.0,54.0,45.0,32.0,62.0,72.0,57.0,38.0,,95.0,116.0,95.0,,,48.0,32.0,32.0,37.0,32.0,36.0,39.0,37.0,48.0,38.0,51.0,33.0,56.0,46.0,76.0,75.0,63.0,54.0,51.0,38.0,57.0,50.0,55.0,32.0,52.0,66.0,55.0,65.0,64.0,,28.0,29.0,25.0,23.0,19.0,17.0,22.0,39.0,
2021-02-27 00:00:00,52.0,44.0,48.0,46.0,44.0,44.0,34.0,52.0,51.0,52.0,48.0,66.0,54.0,42.0,43.0,62.0,51.0,44.0,39.0,60.0,,52.0,55.0,53.0,56.0,47.0,60.0,44.0,30.0,72.0,72.0,56.0,54.0,,101.0,110.0,62.0,,,47.0,40.0,37.0,45.0,40.0,44.0,40.0,39.0,46.0,31.0,51.0,28.0,77.0,63.0,110.0,106.0,104.0,99.0,56.0,49.0,68.0,70.0,57.0,39.0,64.0,92.0,53.0,87.0,86.0,,30.0,39.0,24.0,22.0,16.0,15.0,20.0,43.0,
2021-02-28 00:00:00,44.0,39.0,46.0,44.0,37.0,38.0,31.0,48.0,44.0,45.0,42.0,62.0,45.0,41.0,38.0,55.0,64.0,40.0,34.0,44.0,28.0,53.0,46.0,57.0,,49.0,55.0,48.0,27.0,70.0,74.0,57.0,75.0,,72.0,95.0,42.0,,,54.0,42.0,34.0,42.0,38.0,41.0,39.0,49.0,51.0,39.0,51.0,32.0,75.0,76.0,127.0,90.0,161.0,110.0,64.0,55.0,89.0,86.0,70.0,52.0,73.0,93.0,71.0,131.0,76.0,,34.0,61.0,29.0,20.0,19.0,17.0,21.0,27.0,
2021-03-01 00:00:00,26.0,20.0,30.0,25.0,23.0,23.0,21.0,32.0,29.0,27.0,24.0,39.0,27.0,19.0,23.0,34.0,26.0,24.0,21.0,25.0,14.0,29.0,32.0,36.0,41.0,31.0,40.0,36.0,18.0,41.0,71.0,51.0,62.0,,94.0,80.0,50.0,,,35.0,17.0,19.0,19.0,19.0,21.0,22.0,20.0,41.0,25.0,40.0,24.0,70.0,72.0,122.0,68.0,117.0,76.0,45.0,64.0,99.0,88.0,76.0,66.0,65.0,89.0,79.0,137.0,48.0,,26.0,41.0,19.0,23.0,18.0,17.0,20.0,29.0,
2021-03-02 00:00:00,16.0,12.0,21.0,14.0,14.0,13.0,17.0,32.0,19.0,18.0,15.0,32.0,18.0,8.0,12.0,24.0,18.0,13.0,12.0,16.0,11.0,19.0,15.0,25.0,27.0,26.0,20.0,19.0,11.0,24.0,66.0,39.0,69.0,,91.0,85.0,44.0,,,20.0,6.0,7.0,6.0,8.0,11.0,14.0,13.0,26.0,24.0,28.0,18.0,70.0,66.0,126.0,60.0,127.0,84.0,30.0,65.0,102.0,103.0,78.0,60.0,73.0,97.0,82.0,140.0,59.0,,23.0,28.0,19.0,22.0,19.0,17.0,20.0,26.0,
2021-03-03 00:00:00,12.0,10.0,21.0,14.0,13.0,10.0,15.0,29.0,16.0,15.0,12.0,26.0,16.0,8.0,11.0,21.0,14.0,10.0,9.0,15.0,8.0,14.0,9.0,15.0,22.0,14.0,15.0,17.0,7.0,16.0,36.0,33.0,39.0,,30.0,34.0,12.0,,,19.0,12.0,12.0,8.0,11.0,12.0,10.0,9.0,25.0,18.0,25.0,16.0,99.0,94.0,112.0,48.0,91.0,73.0,20.0,72.0,109.0,153.0,54.0,51.0,86.0,73.0,84.0,95.0,26.0,,20.0,20.0,13.0,20.0,14.0,14.0,18.0,18.0,
2021-03-04 00:00:00,19.0,15.0,29.0,22.0,17.0,16.0,19.0,36.0,23.0,19.0,20.0,38.0,21.0,15.0,14.0,27.0,21.0,18.0,15.0,28.0,12.0,23.0,14.0,19.0,35.0,17.0,20.0,13.0,8.0,19.0,34.0,23.0,17.0,,28.0,59.0,31.0,,,17.0,11.0,12.0,10.0,13.0,14.0,17.0,16.0,22.0,12.0,24.0,12.0,72.0,71.0,36.0,17.0,38.0,33.0,18.0,60.0,96.0,131.0,31.0,26.0,57.0,31.0,45.0,64.0,17.0,,16.0,19.0,13.0,19.0,15.0,9.0,,14.0,
2021-03-05 00:00:00,19.0,15.0,27.0,19.0,15.0,15.0,19.0,35.0,22.0,20.0,19.0,32.0,20.0,16.0,15.0,24.0,19.0,16.0,15.0,22.0,16.0,18.0,16.0,19.0,31.0,17.0,19.0,31.0,10.0,16.0,39.0,32.0,21.0,,37.0,105.0,43.0,,,26.0,14.0,15.0,14.0,16.0,18.0,15.0,18.0,25.0,19.0,21.0,16.0,58.0,50.0,43.0,20.0,38.0,38.0,19.0,53.0,107.0,126.0,39.0,30.0,44.0,40.0,38.0,49.0,26.0,,17.0,19.0,13.0,19.0,15.0,12.0,,17.0,
2021-03-06 00:00:00,21.0,16.0,30.0,19.0,22.0,16.0,19.0,33.0,23.0,21.0,20.0,32.0,22.0,15.0,17.0,27.0,22.0,17.0,16.0,28.0,18.0,22.0,22.0,22.0,31.0,18.0,28.0,16.0,13.0,20.0,34.0,31.0,30.0,,34.0,93.0,18.0,,,25.0,14.0,15.0,17.0,16.0,18.0,21.0,18.0,27.0,21.0,17.0,14.0,90.0,87.0,70.0,28.0,48.0,51.0,29.0,72.0,164.0,201.0,52.0,46.0,68.0,46.0,68.0,,38.0,,15.0,18.0,13.0,11.0,15.0,9.0,,19.0,
2021-03-07 00:00:00,19.0,16.0,29.0,20.0,24.0,16.0,19.0,31.0,21.0,19.0,19.0,28.0,20.0,14.0,14.0,26.0,27.0,18.0,15.0,26.0,17.0,25.0,17.0,23.0,27.0,25.0,28.0,38.0,12.0,22.0,39.0,35.0,36.0,,41.0,97.0,23.0,,,26.0,14.0,14.0,14.0,15.0,20.0,19.0,18.0,28.0,26.0,35.0,22.0,117.0,116.0,116.0,45.0,90.0,67.0,27.0,83.0,175.0,323.0,55.0,53.0,84.0,67.0,89.0,81.0,39.0,,23.0,20.0,13.0,12.0,13.0,8.0,,17.0,
2021-03-08 00:00:00,25.0,21.0,32.0,25.0,27.0,21.0,21.0,32.0,27.0,25.0,23.0,34.0,25.0,16.0,20.0,31.0,31.0,23.0,19.0,27.0,19.0,32.0,21.0,30.0,38.0,26.0,26.0,30.0,12.0,30.0,33.0,35.0,29.0,,38.0,66.0,29.0,,,24.0,15.0,16.0,14.0,15.0,20.0,17.0,23.0,30.0,23.0,33.0,18.0,109.0,108.0,105.0,43.0,107.0,54.0,30.0,108.0,209.0,291.0,48.0,54.0,77.0,48.0,103.0,91.0,31.0,,24.0,17.0,11.0,18.0,14.0,8.0,12.0,15.0,
2021-03-09 00:00:00,22.0,17.0,34.0,24.0,18.0,19.0,21.0,37.0,26.0,24.0,26.0,34.0,24.0,18.0,17.0,27.0,28.0,24.0,21.0,28.0,19.0,33.0,21.0,31.0,47.0,28.0,25.0,30.0,11.0,27.0,43.0,54.0,33.0,,49.0,82.0,33.0,,,26.0,15.0,20.0,18.0,19.0,21.0,14.0,19.0,30.0,36.0,40.0,20.0,104.0,103.0,73.0,34.0,80.0,46.0,28.0,105.0,211.0,211.0,52.0,51.0,79.0,50.0,89.0,93.0,39.0,,20.0,21.0,17.0,21.0,18.0,10.0,17.0,21.0,
2021-03-10 00:00:00,28.0,23.0,42.0,28.0,24.0,25.0,25.0,40.0,32.0,29.0,33.0,41.0,29.0,24.0,22.0,32.0,29.0,27.0,24.0,33.0,21.0,39.0,25.0,36.0,54.0,31.0,33.0,39.0,15.0,37.0,46.0,63.0,35.0,,55.0,77.0,35.0,,,30.0,23.0,25.0,23.0,25.0,27.0,13.0,22.0,35.0,37.0,41.0,23.0,116.0,105.0,82.0,32.0,67.0,51.0,37.0,88.0,178.0,213.0,54.0,54.0,92.0,59.0,76.0,106.0,45.0,,28.0,24.0,17.0,20.0,18.0,13.0,16.0,24.0,
2021-03-11 00:00:00,30.0,27.0,42.0,36.0,30.0,29.0,26.0,42.0,36.0,31.0,36.0,49.0,32.0,24.0,23.0,36.0,32.0,33.0,27.0,38.0,22.0,41.0,27.0,39.0,57.0,41.0,30.0,44.0,15.0,34.0,52.0,60.0,37.0,,58.0,83.0,32.0,,,28.0,22.0,22.0,25.0,22.0,23.0,12.0,24.0,34.0,43.0,45.0,26.0,131.0,114.0,80.0,35.0,68.0,63.0,37.0,77.0,178.0,228.0,54.0,52.0,95.0,63.0,77.0,110.0,48.0,,29.0,20.0,14.0,21.0,18.0,11.0,11.0,23.0,
2021-03-12 00:00:00,30.0,23.0,41.0,29.0,25.0,25.0,25.0,42.0,32.0,29.0,32.0,47.0,28.0,20.0,22.0,33.0,29.0,29.0,24.0,32.0,22.0,38.0,29.0,37.0,62.0,42.0,33.0,41.0,17.0,38.0,41.0,51.0,45.0,,54.0,58.0,25.0,,,33.0,20.0,18.0,25.0,21.0,23.0,15.0,22.0,34.0,41.0,47.0,21.0,98.0,102.0,76.0,31.0,65.0,64.0,45.0,74.0,164.0,208.0,50.0,52.0,77.0,65.0,79.0,87.0,53.0,,27.0,21.0,15.0,20.0,18.0,9.0,13.0,23.0,
2021-03-13 00:00:00,26.0,21.0,39.0,29.0,24.0,26.0,24.0,42.0,28.0,27.0,29.0,45.0,27.0,19.0,19.0,32.0,29.0,28.0,25.0,32.0,22.0,39.0,25.0,38.0,55.0,37.0,,34.0,16.0,35.0,41.0,50.0,,,52.0,63.0,24.0,,,37.0,24.0,18.0,21.0,21.0,22.0,14.0,21.0,34.0,47.0,40.0,19.0,107.0,104.0,72.0,42.0,67.0,60.0,43.0,79.0,176.0,162.0,55.0,57.0,79.0,66.0,78.0,77.0,57.0,,36.0,22.0,17.0,15.0,17.0,8.0,14.0,18.0,
2021-03-14 00:00:00,27.0,21.0,34.0,27.0,21.0,22.0,22.0,39.0,28.0,26.0,25.0,40.0,26.0,17.0,18.0,31.0,26.0,26.0,22.0,32.0,22.0,36.0,26.0,36.0,51.0,33.0,31.0,28.0,14.0,33.0,44.0,54.0,37.0,,48.0,75.0,39.0,,,30.0,16.0,16.0,17.0,19.0,21.0,11.0,19.0,35.0,33.0,46.0,21.0,88.0,94.0,67.0,44.0,66.0,56.0,35.0,70.0,204.0,125.0,62.0,68.0,71.0,66.0,70.0,64.0,53.0,,39.0,24.0,17.0,15.0,18.0,11.0,16.0,20.0,
2021-03-15 00:00:00,24.0,21.0,34.0,25.0,20.0,20.0,21.0,39.0,27.0,25.0,24.0,35.0,26.0,17.0,20.0,29.0,24.0,21.0,19.0,27.0,21.0,26.0,23.0,37.0,45.0,33.0,29.0,24.0,14.0,29.0,63.0,66.0,44.0,,59.0,110.0,52.0,,,30.0,18.0,20.0,21.0,20.0,20.0,11.0,20.0,38.0,32.0,42.0,22.0,72.0,74.0,62.0,55.0,64.0,56.0,35.0,66.0,141.0,90.0,61.0,57.0,55.0,68.0,63.0,53.0,53.0,,35.0,22.0,16.0,21.0,20.0,11.0,12.0,23.0,
2021-03-16 00:00:00,27.0,22.0,36.0,27.0,25.0,23.0,23.0,39.0,29.0,30.0,27.0,39.0,29.0,22.0,25.0,32.0,31.0,25.0,23.0,32.0,25.0,29.0,27.0,31.0,41.0,30.0,30.0,24.0,16.0,33.0,81.0,59.0,50.0,,66.0,150.0,82.0,,,33.0,21.0,20.0,21.0,23.0,25.0,13.0,27.0,37.0,30.0,39.0,22.0,62.0,66.0,59.0,51.0,55.0,52.0,36.0,62.0,140.0,97.0,61.0,55.0,53.0,55.0,57.0,48.0,46.0,,41.0,26.0,15.0,21.0,17.0,11.0,15.0,24.0,
2021-03-17 00:00:00,30.0,25.0,39.0,30.0,28.0,28.0,24.0,39.0,32.0,31.0,28.0,45.0,33.0,24.0,24.0,37.0,29.0,28.0,24.0,35.0,31.0,33.0,28.0,34.0,43.0,35.0,34.0,21.0,17.0,40.0,72.0,58.0,52.0,,75.0,152.0,94.0,,,32.0,24.0,25.0,24.0,25.0,28.0,14.0,27.0,36.0,31.0,43.0,28.0,66.0,67.0,62.0,52.0,65.0,53.0,39.0,63.0,173.0,103.0,58.0,53.0,57.0,56.0,57.0,54.0,44.0,,39.0,25.0,19.0,18.0,18.0,12.0,13.0,20.0,
2021-03-18 00:00:00,38.0,34.0,40.0,40.0,34.0,33.0,28.0,44.0,40.0,39.0,37.0,55.0,40.0,35.0,29.0,46.0,36.0,35.0,31.0,43.0,39.0,43.0,34.0,42.0,51.0,40.0,43.0,30.0,22.0,43.0,76.0,61.0,57.0,,66.0,161.0,99.0,,,43.0,29.0,29.0,33.0,31.0,34.0,21.0,35.0,46.0,39.0,51.0,31.0,71.0,76.0,58.0,49.0,58.0,57.0,41.0,69.0,196.0,110.0,57.0,56.0,56.0,51.0,59.0,61.0,52.0,,44.0,33.0,22.0,18.0,19.0,18.0,20.0,25.0,
2021-03-19 00:00:00,33.0,27.0,25.0,32.0,28.0,29.0,26.0,38.0,35.0,34.0,32.0,48.0,35.0,26.0,28.0,37.0,31.0,31.0,26.0,38.0,,39.0,31.0,43.0,47.0,45.0,38.0,28.0,18.0,39.0,77.0,68.0,56.0,,62.0,153.0,82.0,,,40.0,29.0,26.0,27.0,27.0,29.0,15.0,29.0,44.0,38.0,47.0,28.0,68.0,73.0,63.0,50.0,59.0,56.0,46.0,71.0,219.0,137.0,57.0,71.0,55.0,64.0,58.0,60.0,55.0,,40.0,39.0,18.0,16.0,18.0,16.0,16.0,23.0,
2021-03-20 00:00:00,33.0,28.0,29.0,32.0,27.0,28.0,26.0,38.0,36.0,34.0,31.0,47.0,35.0,27.0,29.0,39.0,33.0,31.0,26.0,36.0,34.0,37.0,31.0,35.0,40.0,36.0,37.0,28.0,19.0,41.0,74.0,62.0,60.0,,62.0,133.0,103.0,,,37.0,23.0,22.0,25.0,23.0,28.0,13.0,28.0,41.0,31.0,42.0,23.0,70.0,69.0,65.0,56.0,60.0,64.0,44.0,71.0,224.0,130.0,61.0,68.0,54.0,80.0,64.0,48.0,60.0,,26.0,40.0,18.0,14.0,16.0,16.0,15.0,18.0,
2021-03-21 00:00:00,24.0,21.0,25.0,26.0,21.0,21.0,22.0,30.0,26.0,26.0,24.0,38.0,27.0,19.0,19.0,32.0,28.0,24.0,21.0,27.0,21.0,33.0,23.0,28.0,38.0,35.0,30.0,28.0,12.0,34.0,59.0,50.0,56.0,,61.0,93.0,44.0,,,28.0,16.0,15.0,16.0,16.0,22.0,11.0,24.0,33.0,28.0,37.0,21.0,56.0,60.0,66.0,56.0,70.0,62.0,38.0,68.0,197.0,117.0,60.0,61.0,46.0,65.0,63.0,60.0,54.0,,21.0,34.0,16.0,16.0,15.0,14.0,11.0,15.0,
2021-03-22 00:00:00,51.0,38.0,38.0,42.0,37.0,41.0,35.0,51.0,46.0,52.0,47.0,55.0,48.0,36.0,33.0,57.0,37.0,49.0,40.0,39.0,47.0,39.0,29.0,32.0,24.0,27.0,30.0,14.0,17.0,36.0,19.0,19.0,18.0,,,12.0,14.0,,,34.0,27.0,25.0,30.0,26.0,35.0,18.0,32.0,34.0,29.0,34.0,25.0,53.0,55.0,48.0,44.0,46.0,49.0,30.0,48.0,118.0,135.0,33.0,,42.0,36.0,45.0,61.0,34.0,,21.0,21.0,11.0,19.0,14.0,12.0,12.0,14.0,
2021-03-23 00:00:00,42.0,37.0,37.0,38.0,36.0,35.0,34.0,49.0,41.0,42.0,39.0,46.0,42.0,37.0,34.0,57.0,37.0,36.0,31.0,41.0,57.0,33.0,33.0,25.0,24.0,24.0,37.0,16.0,23.0,24.0,29.0,23.0,20.0,,33.0,18.0,28.0,,,30.0,25.0,30.0,30.0,28.0,30.0,11.0,26.0,22.0,15.0,26.0,25.0,40.0,36.0,32.0,28.0,33.0,32.0,27.0,34.0,64.0,109.0,31.0,26.0,29.0,32.0,41.0,39.0,26.0,,25.0,22.0,15.0,13.0,16.0,10.0,12.0,15.0,
2021-03-24 00:00:00,47.0,40.0,46.0,45.0,40.0,43.0,37.0,51.0,47.0,49.0,46.0,58.0,47.0,43.0,42.0,58.0,48.0,44.0,40.0,69.0,79.0,45.0,60.0,50.0,53.0,36.0,53.0,,38.0,56.0,36.0,45.0,29.0,,42.0,74.0,16.0,,,42.0,31.0,34.0,32.0,35.0,34.0,16.0,34.0,41.0,32.0,43.0,30.0,45.0,42.0,39.0,34.0,38.0,36.0,35.0,44.0,83.0,127.0,52.0,38.0,36.0,44.0,46.0,41.0,43.0,,30.0,26.0,14.0,15.0,13.0,6.0,9.0,21.0,
2021-03-25 00:00:00,37.0,34.0,40.0,40.0,33.0,33.0,32.0,45.0,39.0,38.0,40.0,54.0,39.0,32.0,31.0,49.0,39.0,38.0,32.0,46.0,37.0,,39.0,55.0,59.0,49.0,52.0,30.0,24.0,58.0,48.0,55.0,39.0,,42.0,70.0,32.0,,,43.0,33.0,29.0,33.0,30.0,35.0,23.0,36.0,50.0,48.0,51.0,31.0,57.0,59.0,47.0,39.0,44.0,44.0,56.0,53.0,90.0,125.0,62.0,45.0,45.0,53.0,53.0,34.0,60.0,,27.0,18.0,13.0,19.0,15.0,7.0,9.0,9.0,
2021-03-26 00:00:00,20.0,16.0,20.0,21.0,15.0,17.0,19.0,28.0,23.0,21.0,19.0,34.0,21.0,18.0,14.0,28.0,18.0,19.0,15.0,24.0,16.0,21.0,20.0,30.0,35.0,29.0,30.0,23.0,10.0,32.0,67.0,63.0,51.0,,53.0,73.0,54.0,,,19.0,12.0,12.0,12.0,13.0,16.0,,14.0,24.0,21.0,33.0,14.0,55.0,52.0,47.0,44.0,49.0,51.0,39.0,54.0,119.0,144.0,62.0,48.0,39.0,58.0,53.0,38.0,60.0,,22.0,20.0,14.0,16.0,15.0,10.0,11.0,17.0,
2021-03-27 00:00:00,16.0,12.0,17.0,16.0,17.0,12.0,17.0,26.0,19.0,17.0,15.0,31.0,,11.0,14.0,27.0,17.0,15.0,12.0,23.0,12.0,20.0,13.0,23.0,29.0,21.0,21.0,18.0,8.0,30.0,72.0,45.0,53.0,,50.0,127.0,71.0,,,23.0,13.0,12.0,13.0,13.0,15.0,17.0,15.0,24.0,18.0,30.0,16.0,63.0,64.0,50.0,46.0,48.0,49.0,37.0,59.0,132.0,132.0,64.0,49.0,44.0,57.0,56.0,37.0,55.0,,20.0,19.0,12.0,12.0,13.0,10.0,7.0,21.0,
2021-03-28 00:00:00,18.0,15.0,18.0,20.0,18.0,15.0,18.0,24.0,21.0,20.0,17.0,30.0,18.0,13.0,13.0,27.0,18.0,17.0,14.0,20.0,15.0,18.0,17.0,19.0,21.0,22.0,22.0,15.0,9.0,38.0,54.0,38.0,32.0,,37.0,120.0,90.0,,,22.0,12.0,11.0,15.0,12.0,16.0,12.0,15.0,22.0,16.0,28.0,13.0,67.0,64.0,59.0,54.0,57.0,53.0,34.0,73.0,224.0,120.0,64.0,57.0,53.0,52.0,65.0,38.0,45.0,,17.0,16.0,10.0,8.0,11.0,11.0,8.0,9.0,
2021-03-29 00:00:00,18.0,14.0,19.0,24.0,18.0,14.0,18.0,23.0,20.0,20.0,17.0,29.0,20.0,12.0,14.0,26.0,17.0,17.0,12.0,22.0,16.0,18.0,18.0,16.0,23.0,20.0,22.0,17.0,11.0,31.0,42.0,34.0,38.0,,31.0,76.0,69.0,,,22.0,10.0,11.0,11.0,12.0,15.0,,16.0,21.0,14.0,24.0,11.0,68.0,73.0,55.0,49.0,57.0,51.0,27.0,74.0,251.0,89.0,47.0,48.0,53.0,49.0,66.0,50.0,50.0,,18.0,13.0,12.0,9.0,12.0,10.0,,9.0,
