Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T*,70T**,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T
2019-06-20 00:00:00,,15.0,13.0,14.0,,12.0,14.0,34.0,18.0,16.0,21.0,28.0,20.0,15.0,33.0,,15.0,9.0,16.0,16.0,14.0,,18.0,14.0,19.0,11.0,6.0,9.0,11.0,8.0,11.0,11.0,10.0,14.0,16.0,12.0,13.0,8.0,9.0,11.0,17.0,,19.0,21.0,,8.0,18.0,21.0,10.0,6.0,11.0,13.0,8.0,,,10.0,9.0,11.0,,9.0,9.0,18.0,,9.0,17.0,
2019-06-21 00:00:00,,19.0,14.0,14.0,,12.0,16.0,34.0,21.0,18.0,25.0,25.0,23.0,14.0,23.0,,17.0,20.0,16.0,13.0,13.0,,20.0,19.0,20.0,14.0,9.0,9.0,10.0,9.0,13.0,14.0,11.0,15.0,15.0,14.0,13.0,11.0,10.0,14.0,14.0,,14.0,20.0,,15.0,13.0,14.0,10.0,12.0,13.0,14.0,12.0,,,11.0,13.0,7.0,,10.0,11.0,21.0,,12.0,10.0,
2019-06-22 00:00:00,,17.0,15.0,16.0,,15.0,17.0,21.0,19.0,17.0,24.0,29.0,23.0,15.0,23.0,,16.0,20.0,17.0,15.0,18.0,,24.0,21.0,25.0,13.0,14.0,15.0,12.0,16.0,19.0,16.0,16.0,16.0,17.0,16.0,16.0,13.0,10.0,18.0,12.0,,14.0,21.0,,24.0,12.0,12.0,15.0,9.0,15.0,15.0,12.0,,,15.0,12.0,8.0,,14.0,15.0,25.0,,12.0,6.0,
2019-06-23 00:00:00,,17.0,14.0,16.0,,12.0,17.0,21.0,20.0,15.0,23.0,29.0,24.0,15.0,19.0,,14.0,19.0,17.0,17.0,16.0,,23.0,17.0,25.0,11.0,11.0,13.0,9.0,14.0,14.0,14.0,11.0,19.0,17.0,19.0,16.0,15.0,14.0,21.0,14.0,,13.0,23.0,,16.0,9.0,10.0,15.0,10.0,18.0,16.0,15.0,,,13.0,17.0,7.0,,19.0,16.0,18.0,,12.0,4.0,
2019-06-24 00:00:00,,14.0,12.0,12.0,,10.0,14.0,20.0,16.0,11.0,20.0,24.0,19.0,11.0,12.0,,12.0,14.0,15.0,16.0,13.0,,49.0,8.0,19.0,7.0,5.0,7.0,9.0,8.0,12.0,9.0,10.0,20.0,16.0,19.0,,17.0,17.0,20.0,11.0,,16.0,19.0,,8.0,13.0,15.0,18.0,12.0,19.0,16.0,19.0,,,8.0,12.0,14.0,,20.0,12.0,14.0,,9.0,8.0,
2019-06-25 00:00:00,,16.0,11.0,12.0,,12.0,13.0,32.0,18.0,15.0,20.0,25.0,21.0,11.0,,17.0,,17.0,13.0,10.0,13.0,,,9.0,19.0,14.0,6.0,5.0,9.0,6.0,8.0,8.0,6.0,17.0,14.0,14.0,14.0,15.0,11.0,13.0,11.0,,25.0,19.0,,8.0,12.0,17.0,13.0,9.0,15.0,15.0,10.0,,,9.0,11.0,9.0,,14.0,9.0,16.0,,7.0,12.0,8.0
2019-06-26 00:00:00,,11.0,8.0,9.0,,9.0,12.0,34.0,14.0,12.0,16.0,20.0,17.0,11.0,18.0,10.0,9.0,10.0,12.0,9.0,9.0,,,8.0,17.0,,,6.0,9.0,7.0,8.0,5.0,5.0,17.0,13.0,11.0,11.0,11.0,6.0,10.0,11.0,,17.0,14.0,,7.0,13.0,23.0,18.0,6.0,9.0,12.0,6.0,,,7.0,9.0,8.0,,10.0,8.0,19.0,,5.0,7.0,7.0
2019-06-27 00:00:00,,17.0,9.0,12.0,,13.0,14.0,42.0,20.0,17.0,19.0,25.0,,13.0,21.0,16.0,12.0,16.0,13.0,8.0,8.0,,,6.0,17.0,14.0,8.0,7.0,12.0,7.0,12.0,9.0,7.0,12.0,7.0,7.0,10.0,9.0,6.0,10.0,16.0,10.0,21.0,13.0,,6.0,21.0,21.0,25.0,4.0,8.0,8.0,4.0,,,8.0,6.0,10.0,,7.0,5.0,14.0,,6.0,12.0,7.0
2019-06-28 00:00:00,,16.0,14.0,16.0,,13.0,18.0,46.0,18.0,17.0,21.0,20.0,,15.0,21.0,17.0,14.0,14.0,13.0,17.0,12.0,,,11.0,22.0,13.0,10.0,7.0,12.0,10.0,12.0,13.0,6.0,12.0,9.0,10.0,10.0,8.0,7.0,11.0,17.0,9.0,30.0,15.0,14.0,11.0,26.0,27.0,15.0,5.0,9.0,7.0,7.0,,,8.0,8.0,9.0,,6.0,7.0,15.0,,7.0,23.0,9.0
2019-06-29 00:00:00,,7.0,7.0,10.0,,11.0,13.0,25.0,13.0,12.0,17.0,18.0,12.0,9.0,15.0,10.0,9.0,10.0,12.0,10.0,9.0,,,7.0,17.0,6.0,7.0,6.0,9.0,8.0,,8.0,7.0,12.0,7.0,10.0,12.0,8.0,7.0,10.0,20.0,16.0,38.0,15.0,13.0,6.0,23.0,33.0,15.0,6.0,8.0,7.0,6.0,,,8.0,5.0,7.0,,5.0,8.0,14.0,,7.0,27.0,6.0
2019-06-30 00:00:00,,9.0,9.0,13.0,,8.0,14.0,20.0,14.0,11.0,16.0,25.0,13.0,10.0,13.0,10.0,11.0,11.0,12.0,9.0,10.0,,,10.0,16.0,7.0,7.0,9.0,10.0,10.0,13.0,9.0,8.0,13.0,8.0,12.0,9.0,7.0,8.0,12.0,20.0,11.0,33.0,17.0,14.0,7.0,22.0,34.0,12.0,5.0,8.0,8.0,7.0,,,7.0,9.0,6.0,,5.0,7.0,11.0,,7.0,22.0,8.0
2019-07-01 00:00:00,,15.0,15.0,17.0,,11.0,19.0,33.0,19.0,17.0,25.0,31.0,18.0,16.0,24.0,13.0,14.0,18.0,15.0,13.0,11.0,,,12.0,22.0,17.0,14.0,10.0,12.0,13.0,17.0,13.0,12.0,16.0,8.0,14.0,11.0,8.0,9.0,17.0,14.0,11.0,30.0,16.0,17.0,7.0,22.0,33.0,11.0,6.0,9.0,12.0,7.0,,4.0,7.0,5.0,8.0,,6.0,8.0,16.0,,11.0,20.0,10.0
2019-07-02 00:00:00,,24.0,17.0,21.0,,16.0,22.0,34.0,26.0,28.0,29.0,35.0,26.0,19.0,27.0,19.0,22.0,22.0,14.0,16.0,17.0,,,13.0,24.0,,13.0,13.0,11.0,,17.0,14.0,10.0,23.0,19.0,17.0,12.0,15.0,13.0,20.0,19.0,14.0,34.0,18.0,20.0,14.0,28.0,40.0,12.0,9.0,10.0,18.0,11.0,,7.0,10.0,10.0,10.0,,,10.0,18.0,,13.0,26.0,17.0
2019-07-03 00:00:00,,20.0,16.0,17.0,,14.0,20.0,32.0,20.0,21.0,26.0,34.0,25.0,13.0,15.0,19.0,16.0,25.0,18.0,11.0,8.0,,,7.0,22.0,,11.0,9.0,11.0,13.0,18.0,17.0,11.0,20.0,15.0,14.0,10.0,11.0,13.0,12.0,15.0,6.0,31.0,13.0,12.0,7.0,36.0,35.0,11.0,8.0,13.0,13.0,8.0,,7.0,2.0,7.0,9.0,,8.0,8.0,10.0,,10.0,18.0,14.0
2019-07-04 00:00:00,,20.0,15.0,16.0,,14.0,20.0,33.0,21.0,19.0,24.0,28.0,23.0,15.0,8.0,16.0,17.0,16.0,16.0,12.0,10.0,,,9.0,18.0,15.0,14.0,10.0,12.0,12.0,14.0,12.0,9.0,22.0,14.0,11.0,10.0,9.0,9.0,10.0,16.0,8.0,24.0,13.0,15.0,13.0,28.0,26.0,16.0,6.0,11.0,11.0,3.0,,5.0,6.0,7.0,13.0,,9.0,7.0,15.0,,7.0,18.0,8.0
2019-07-05 00:00:00,,14.0,13.0,14.0,,10.0,17.0,30.0,17.0,11.0,21.0,29.0,17.0,11.0,8.0,15.0,11.0,12.0,13.0,25.0,11.0,,13.0,,17.0,6.0,8.0,9.0,9.0,8.0,,9.0,8.0,11.0,8.0,8.0,9.0,7.0,6.0,12.0,21.0,15.0,40.0,14.0,12.0,4.0,33.0,35.0,11.0,4.0,9.0,8.0,3.0,,,7.0,9.0,11.0,,6.0,5.0,10.0,,9.0,26.0,6.0
2019-07-06 00:00:00,,21.0,19.0,21.0,,9.0,25.0,32.0,22.0,19.0,31.0,35.0,22.0,18.0,14.0,16.0,18.0,20.0,16.0,21.0,11.0,,23.0,10.0,22.0,11.0,12.0,13.0,13.0,12.0,,12.0,12.0,13.0,6.0,7.0,12.0,8.0,7.0,11.0,26.0,14.0,32.0,17.0,17.0,9.0,,30.0,11.0,4.0,10.0,7.0,7.0,,6.0,7.0,,11.0,,6.0,6.0,14.0,,12.0,24.0,9.0
2019-07-07 00:00:00,,17.0,16.0,16.0,,8.0,18.0,30.0,24.0,17.0,26.0,34.0,17.0,15.0,7.0,11.0,12.0,17.0,17.0,10.0,11.0,,,15.0,21.0,14.0,11.0,9.0,15.0,14.0,,15.0,10.0,14.0,8.0,11.0,9.0,7.0,9.0,12.0,19.0,10.0,25.0,15.0,16.0,10.0,23.0,24.0,8.0,5.0,11.0,10.0,7.0,,9.0,10.0,9.0,7.0,,6.0,7.0,20.0,,10.0,23.0,12.0
2019-07-08 00:00:00,,16.0,14.0,15.0,,12.0,15.0,35.0,18.0,15.0,24.0,21.0,16.0,15.0,12.0,10.0,12.0,13.0,15.0,16.0,14.0,,,13.0,24.0,13.0,11.0,9.0,12.0,8.0,,12.0,11.0,16.0,11.0,10.0,9.0,12.0,9.0,13.0,17.0,11.0,31.0,16.0,16.0,13.0,18.0,22.0,10.0,6.0,12.0,14.0,5.0,,7.0,9.0,12.0,9.0,,8.0,10.0,21.0,,9.0,19.0,13.0
2019-07-09 00:00:00,,16.0,13.0,16.0,,16.0,15.0,29.0,20.0,16.0,25.0,23.0,20.0,16.0,22.0,12.0,13.0,16.0,16.0,17.0,16.0,,21.0,15.0,24.0,10.0,10.0,9.0,11.0,13.0,15.0,12.0,12.0,19.0,12.0,12.0,11.0,13.0,13.0,15.0,20.0,12.0,25.0,19.0,18.0,13.0,15.0,19.0,12.0,7.0,14.0,13.0,8.0,,9.0,10.0,13.0,10.0,,9.0,8.0,17.0,,10.0,13.0,15.0
2019-07-10 00:00:00,,20.0,17.0,18.0,,12.0,16.0,36.0,23.0,20.0,27.0,26.0,23.0,17.0,26.0,13.0,19.0,18.0,16.0,15.0,13.0,,20.0,11.0,22.0,12.0,11.0,9.0,11.0,13.0,17.0,11.0,10.0,17.0,11.0,13.0,9.0,11.0,12.0,15.0,21.0,12.0,21.0,18.0,,11.0,15.0,20.0,12.0,7.0,16.0,13.0,7.0,,8.0,12.0,14.0,11.0,,11.0,9.0,19.0,,12.0,14.0,14.0
2019-07-11 00:00:00,,19.0,14.0,17.0,,14.0,18.0,35.0,19.0,16.0,24.0,26.0,28.0,15.0,28.0,17.0,21.0,22.0,16.0,19.0,17.0,,22.0,14.0,25.0,17.0,12.0,10.0,15.0,11.0,15.0,16.0,11.0,16.0,11.0,8.0,9.0,8.0,8.0,17.0,23.0,12.0,23.0,20.0,19.0,12.0,11.0,15.0,10.0,7.0,12.0,11.0,7.0,,6.0,13.0,12.0,11.0,,8.0,10.0,23.0,,12.0,18.0,12.0
2019-07-12 00:00:00,,16.0,14.0,14.0,,11.0,15.0,31.0,20.0,15.0,24.0,24.0,22.0,14.0,24.0,16.0,16.0,19.0,16.0,16.0,17.0,,25.0,15.0,26.0,14.0,14.0,10.0,19.0,15.0,16.0,15.0,15.0,17.0,12.0,13.0,12.0,10.0,10.0,17.0,20.0,11.0,22.0,20.0,19.0,17.0,10.0,14.0,10.0,7.0,14.0,12.0,6.0,,7.0,11.0,11.0,11.0,,9.0,10.0,21.0,,12.0,15.0,13.0
2019-07-13 00:00:00,,17.0,13.0,14.0,,12.0,16.0,32.0,20.0,16.0,23.0,24.0,19.0,13.0,24.0,18.0,17.0,17.0,16.0,14.0,15.0,,18.0,14.0,21.0,16.0,12.0,9.0,12.0,11.0,16.0,14.0,11.0,16.0,10.0,10.0,10.0,10.0,9.0,19.0,23.0,15.0,27.0,19.0,22.0,14.0,12.0,20.0,11.0,5.0,14.0,11.0,7.0,,6.0,11.0,11.0,8.0,,10.0,7.0,21.0,,10.0,13.0,15.0
2019-07-14 00:00:00,,12.0,13.0,13.0,,10.0,13.0,22.0,17.0,12.0,19.0,22.0,16.0,12.0,25.0,11.0,12.0,18.0,14.0,9.0,10.0,,14.0,11.0,18.0,11.0,13.0,8.0,12.0,7.0,13.0,13.0,12.0,12.0,7.0,8.0,11.0,9.0,6.0,10.0,15.0,7.0,18.0,16.0,14.0,15.0,17.0,20.0,7.0,4.0,10.0,8.0,4.0,,4.0,12.0,9.0,6.0,,6.0,6.0,20.0,,10.0,9.0,11.0
2019-07-15 00:00:00,,14.0,9.0,13.0,,11.0,12.0,26.0,17.0,13.0,20.0,24.0,17.0,13.0,19.0,15.0,13.0,14.0,13.0,10.0,12.0,,15.0,8.0,16.0,15.0,9.0,9.0,11.0,8.0,9.0,12.0,6.0,14.0,9.0,10.0,12.0,8.0,8.0,14.0,13.0,5.0,16.0,14.0,16.0,14.0,12.0,13.0,7.0,5.0,10.0,10.0,4.0,,5.0,10.0,9.0,6.0,,6.0,6.0,16.0,,8.0,7.0,10.0
2019-07-16 00:00:00,,14.0,9.0,12.0,,8.0,12.0,24.0,18.0,13.0,21.0,24.0,17.0,10.0,23.0,12.0,11.0,,15.0,8.0,10.0,,16.0,11.0,18.0,11.0,7.0,5.0,12.0,5.0,8.0,11.0,8.0,15.0,8.0,9.0,12.0,9.0,8.0,11.0,13.0,3.0,16.0,17.0,13.0,10.0,14.0,13.0,13.0,6.0,11.0,10.0,5.0,,7.0,9.0,10.0,9.0,,9.0,6.0,17.0,,9.0,7.0,9.0
2019-07-17 00:00:00,,12.0,9.0,12.0,,9.0,10.0,25.0,17.0,11.0,19.0,20.0,15.0,10.0,15.0,10.0,8.0,12.0,11.0,8.0,11.0,,19.0,11.0,14.0,9.0,5.0,6.0,12.0,5.0,9.0,14.0,7.0,14.0,8.0,12.0,15.0,9.0,9.0,15.0,10.0,5.0,14.0,17.0,15.0,10.0,16.0,14.0,13.0,7.0,13.0,11.0,6.0,,7.0,6.0,9.0,11.0,,8.0,8.0,12.0,,9.0,10.0,7.0
2019-07-18 00:00:00,,13.0,9.0,11.0,,5.0,12.0,28.0,15.0,11.0,17.0,20.0,16.0,10.0,17.0,11.0,9.0,20.0,12.0,8.0,11.0,,14.0,10.0,13.0,8.0,7.0,6.0,11.0,7.0,10.0,9.0,6.0,14.0,11.0,13.0,14.0,10.0,12.0,19.0,8.0,5.0,15.0,21.0,18.0,10.0,24.0,26.0,11.0,6.0,16.0,12.0,12.0,,9.0,9.0,12.0,9.0,,10.0,9.0,12.0,,9.0,9.0,6.0
2019-07-19 00:00:00,,13.0,8.0,12.0,,8.0,12.0,29.0,16.0,11.0,20.0,21.0,15.0,10.0,20.0,12.0,10.0,21.0,12.0,10.0,11.0,,14.0,9.0,10.0,11.0,9.0,6.0,13.0,7.0,9.0,7.0,6.0,15.0,10.0,14.0,13.0,10.0,13.0,15.0,7.0,6.0,26.0,19.0,17.0,8.0,13.0,23.0,12.0,8.0,16.0,10.0,10.0,,9.0,9.0,14.0,8.0,,10.0,10.0,12.0,,9.0,16.0,9.0
2019-07-20 00:00:00,,12.0,11.0,12.0,,13.0,14.0,24.0,17.0,13.0,22.0,28.0,16.0,12.0,18.0,16.0,7.0,20.0,11.0,17.0,11.0,,12.0,8.0,10.0,13.0,8.0,5.0,11.0,5.0,9.0,7.0,6.0,16.0,10.0,13.0,,9.0,11.0,16.0,9.0,5.0,39.0,17.0,14.0,9.0,20.0,27.0,11.0,10.0,15.0,12.0,9.0,,7.0,,15.0,7.0,,9.0,8.0,10.0,,8.0,17.0,6.0
2019-07-21 00:00:00,,6.0,6.0,7.0,,5.0,8.0,16.0,10.0,6.0,13.0,13.0,13.0,6.0,12.0,9.0,5.0,12.0,12.0,6.0,7.0,,13.0,10.0,8.0,5.0,6.0,6.0,12.0,4.0,10.0,6.0,7.0,13.0,8.0,12.0,10.0,9.0,11.0,13.0,11.0,7.0,27.0,17.0,13.0,6.0,21.0,29.0,9.0,6.0,15.0,11.0,10.0,,8.0,,7.0,8.0,,9.0,6.0,8.0,,7.0,17.0,4.0
2019-07-22 00:00:00,,12.0,,11.0,,8.0,12.0,22.0,14.0,10.0,19.0,22.0,18.0,11.0,19.0,14.0,8.0,17.0,13.0,12.0,11.0,,18.0,10.0,13.0,9.0,12.0,8.0,10.0,12.0,11.0,6.0,9.0,12.0,7.0,10.0,13.0,6.0,6.0,15.0,12.0,8.0,28.0,17.0,13.0,9.0,20.0,28.0,7.0,3.0,9.0,9.0,6.0,,5.0,,7.0,6.0,,5.0,6.0,13.0,,8.0,22.0,11.0
2019-07-23 00:00:00,,17.0,11.0,14.0,,12.0,15.0,34.0,18.0,15.0,20.0,28.0,19.0,14.0,22.0,17.0,14.0,27.0,12.0,11.0,,,19.0,12.0,12.0,14.0,13.0,9.0,11.0,11.0,15.0,13.0,9.0,14.0,9.0,10.0,9.0,9.0,5.0,13.0,14.0,9.0,28.0,19.0,18.0,10.0,15.0,21.0,7.0,4.0,9.0,11.0,7.0,,6.0,9.0,10.0,8.0,,4.0,9.0,14.0,,8.0,20.0,12.0
2019-07-24 00:00:00,,22.0,16.0,16.0,,12.0,20.0,,23.0,17.0,26.0,24.0,22.0,15.0,24.0,19.0,20.0,29.0,18.0,14.0,,,18.0,10.0,12.0,13.0,12.0,7.0,13.0,9.0,10.0,13.0,13.0,13.0,9.0,10.0,9.0,7.0,5.0,9.0,20.0,14.0,23.0,17.0,15.0,10.0,12.0,16.0,6.0,3.0,7.0,10.0,6.0,,6.0,7.0,7.0,8.0,,5.0,6.0,15.0,,8.0,13.0,12.0
2019-07-25 00:00:00,,17.0,10.0,14.0,,8.0,14.0,35.0,17.0,13.0,20.0,25.0,19.0,16.0,20.0,16.0,15.0,25.0,20.0,11.0,,,14.0,6.0,12.0,17.0,12.0,6.0,12.0,8.0,11.0,10.0,9.0,13.0,9.0,8.0,11.0,5.0,6.0,6.0,19.0,12.0,31.0,14.0,12.0,10.0,17.0,20.0,6.0,3.0,7.0,9.0,7.0,,6.0,6.0,6.0,4.0,,3.0,4.0,13.0,,7.0,16.0,9.0
2019-07-26 00:00:00,,16.0,17.0,15.0,,16.0,21.0,37.0,21.0,16.0,26.0,30.0,26.0,16.0,20.0,21.0,18.0,31.0,23.0,13.0,12.0,,25.0,8.0,12.0,14.0,14.0,8.0,12.0,9.0,13.0,15.0,14.0,14.0,10.0,9.0,7.0,6.0,6.0,8.0,23.0,13.0,25.0,13.0,14.0,13.0,16.0,23.0,5.0,4.0,7.0,12.0,9.0,,6.0,9.0,5.0,6.0,,4.0,7.0,14.0,,8.0,18.0,11.0
2019-07-27 00:00:00,,12.0,10.0,14.0,,11.0,16.0,28.0,17.0,11.0,22.0,24.0,22.0,12.0,18.0,19.0,13.0,29.0,20.0,15.0,15.0,,19.0,16.0,16.0,13.0,14.0,11.0,13.0,11.0,15.0,13.0,12.0,15.0,12.0,11.0,7.0,6.0,7.0,11.0,19.0,11.0,32.0,15.0,16.0,,16.0,28.0,5.0,4.0,8.0,13.0,9.0,,6.0,8.0,6.0,5.0,,3.0,9.0,18.0,,7.0,19.0,11.0
2019-07-28 00:00:00,,9.0,14.0,11.0,,10.0,15.0,21.0,17.0,11.0,20.0,23.0,20.0,13.0,15.0,14.0,12.0,24.0,17.0,14.0,15.0,,22.0,17.0,12.0,11.0,,10.0,10.0,13.0,13.0,9.0,10.0,14.0,11.0,10.0,,7.0,7.0,14.0,14.0,12.0,25.0,19.0,19.0,15.0,18.0,27.0,5.0,5.0,11.0,12.0,6.0,,7.0,11.0,8.0,6.0,,5.0,8.0,18.0,,8.0,17.0,10.0
2019-07-29 00:00:00,,8.0,6.0,7.0,,12.0,11.0,20.0,13.0,6.0,12.0,20.0,16.0,8.0,9.0,7.0,8.0,17.0,13.0,6.0,8.0,,13.0,11.0,8.0,10.0,,6.0,10.0,7.0,8.0,8.0,7.0,14.0,8.0,9.0,17.0,7.0,6.0,8.0,17.0,13.0,28.0,19.0,14.0,9.0,26.0,30.0,5.0,4.0,11.0,11.0,8.0,,6.0,5.0,10.0,6.0,,5.0,6.0,14.0,,6.0,19.0,6.0
2019-07-30 00:00:00,,9.0,8.0,10.0,,14.0,13.0,21.0,15.0,10.0,16.0,18.0,18.0,9.0,15.0,9.0,11.0,22.0,16.0,11.0,10.0,,15.0,9.0,10.0,13.0,13.0,7.0,11.0,11.0,11.0,13.0,8.0,14.0,9.0,12.0,11.0,8.0,7.0,8.0,19.0,11.0,23.0,18.0,13.0,9.0,32.0,31.0,6.0,5.0,8.0,9.0,9.0,,6.0,8.0,10.0,7.0,,5.0,8.0,16.0,,9.0,18.0,7.0
2019-07-31 00:00:00,,11.0,11.0,12.0,,14.0,16.0,,17.0,13.0,18.0,18.0,20.0,11.0,22.0,10.0,11.0,23.0,16.0,10.0,10.0,,13.0,10.0,10.0,12.0,12.0,9.0,13.0,10.0,12.0,17.0,7.0,17.0,12.0,11.0,10.0,6.0,9.0,7.0,16.0,13.0,26.0,16.0,16.0,9.0,26.0,27.0,5.0,6.0,6.0,15.0,8.0,,4.0,8.0,8.0,6.0,,4.0,9.0,16.0,,7.0,19.0,9.0
2019-08-01 00:00:00,,11.0,10.0,13.0,,11.0,14.0,30.0,16.0,11.0,20.0,17.0,19.0,12.0,20.0,9.0,10.0,22.0,16.0,9.0,10.0,,13.0,10.0,12.0,13.0,11.0,8.0,13.0,6.0,12.0,11.0,7.0,13.0,10.0,8.0,9.0,5.0,6.0,8.0,16.0,9.0,23.0,14.0,15.0,,23.0,27.0,4.0,4.0,6.0,11.0,5.0,,5.0,5.0,7.0,7.0,,3.0,5.0,14.0,,8.0,18.0,8.0
2019-08-02 00:00:00,,11.0,8.0,11.0,,11.0,12.0,25.0,15.0,11.0,17.0,19.0,20.0,9.0,17.0,9.0,10.0,27.0,18.0,10.0,9.0,,21.0,7.0,9.0,15.0,12.0,10.0,15.0,8.0,12.0,15.0,7.0,13.0,9.0,10.0,9.0,6.0,7.0,10.0,17.0,14.0,31.0,13.0,13.0,10.0,27.0,37.0,5.0,4.0,6.0,12.0,6.0,,6.0,6.0,5.0,11.0,,5.0,6.0,11.0,,7.0,22.0,7.0
2019-08-03 00:00:00,,10.0,8.0,12.0,,11.0,13.0,23.0,14.0,10.0,17.0,19.0,19.0,11.0,16.0,10.0,10.0,23.0,14.0,11.0,10.0,,21.0,12.0,,11.0,11.0,7.0,14.0,6.0,9.0,15.0,8.0,12.0,7.0,10.0,13.0,9.0,6.0,15.0,17.0,12.0,30.0,14.0,15.0,6.0,32.0,41.0,5.0,4.0,8.0,9.0,8.0,,6.0,8.0,,3.0,,5.0,6.0,14.0,,,21.0,8.0
2019-08-04 00:00:00,,7.0,7.0,10.0,,10.0,11.0,16.0,12.0,7.0,13.0,22.0,18.0,10.0,14.0,6.0,6.0,20.0,11.0,7.0,7.0,,12.0,8.0,10.0,9.0,10.0,7.0,12.0,7.0,8.0,11.0,6.0,16.0,11.0,9.0,11.0,6.0,7.0,18.0,11.0,9.0,40.0,16.0,13.0,6.0,33.0,44.0,4.0,4.0,6.0,11.0,7.0,,5.0,9.0,8.0,8.0,,3.0,6.0,11.0,,7.0,34.0,5.0
2019-08-05 00:00:00,,6.0,7.0,11.0,,9.0,13.0,26.0,14.0,8.0,14.0,16.0,18.0,9.0,14.0,7.0,9.0,22.0,12.0,9.0,10.0,,13.0,5.0,11.0,6.0,9.0,7.0,13.0,10.0,8.0,11.0,6.0,11.0,8.0,9.0,,6.0,7.0,16.0,12.0,9.0,43.0,17.0,14.0,7.0,44.0,44.0,4.0,3.0,7.0,8.0,7.0,,5.0,10.0,11.0,5.0,,4.0,7.0,12.0,,9.0,35.0,6.0
2019-08-06 00:00:00,,11.0,8.0,12.0,,9.0,14.0,32.0,16.0,12.0,17.0,22.0,20.0,10.0,15.0,12.0,13.0,25.0,14.0,12.0,8.0,,12.0,7.0,10.0,11.0,10.0,8.0,,11.0,9.0,9.0,8.0,13.0,7.0,9.0,,8.0,7.0,11.0,10.0,10.0,38.0,16.0,13.0,8.0,42.0,43.0,5.0,4.0,7.0,10.0,12.0,,8.0,8.0,11.0,7.0,,4.0,8.0,14.0,,7.0,32.0,8.0
2019-08-07 00:00:00,,15.0,9.0,13.0,,8.0,15.0,38.0,16.0,14.0,18.0,17.0,23.0,12.0,19.0,13.0,11.0,23.0,14.0,9.0,10.0,,17.0,11.0,9.0,13.0,10.0,7.0,10.0,8.0,10.0,9.0,6.0,14.0,9.0,8.0,12.0,6.0,7.0,8.0,13.0,11.0,32.0,16.0,14.0,7.0,40.0,39.0,6.0,4.0,8.0,11.0,7.0,,6.0,8.0,8.0,8.0,,5.0,7.0,14.0,,8.0,25.0,8.0
2019-08-08 00:00:00,,13.0,10.0,12.0,,10.0,13.0,31.0,15.0,11.0,15.0,19.0,21.0,10.0,18.0,12.0,13.0,26.0,18.0,8.0,7.0,,14.0,10.0,8.0,16.0,11.0,7.0,9.0,9.0,9.0,12.0,10.0,14.0,9.0,12.0,10.0,8.0,9.0,8.0,16.0,9.0,22.0,14.0,13.0,8.0,31.0,29.0,6.0,5.0,7.0,12.0,7.0,,6.0,8.0,7.0,7.0,,6.0,6.0,12.0,,6.0,16.0,7.0
2019-08-09 00:00:00,,14.0,11.0,13.0,,13.0,16.0,39.0,19.0,13.0,18.0,20.0,20.0,12.0,20.0,11.0,14.0,23.0,14.0,9.0,6.0,,16.0,7.0,10.0,15.0,8.0,7.0,9.0,9.0,9.0,10.0,7.0,18.0,13.0,12.0,8.0,6.0,9.0,7.0,12.0,6.0,17.0,18.0,11.0,4.0,28.0,27.0,6.0,6.0,6.0,15.0,7.0,,8.0,7.0,12.0,11.0,,5.0,6.0,12.0,,7.0,14.0,6.0
2019-08-10 00:00:00,,5.0,7.0,9.0,,8.0,11.0,21.0,11.0,6.0,13.0,17.0,14.0,7.0,16.0,10.0,10.0,22.0,9.0,11.0,8.0,,16.0,5.0,,,6.0,6.0,11.0,7.0,9.0,,6.0,15.0,12.0,10.0,8.0,8.0,6.0,10.0,7.0,6.0,16.0,14.0,10.0,8.0,9.0,12.0,5.0,6.0,5.0,14.0,5.0,,6.0,7.0,6.0,5.0,,3.0,5.0,10.0,,7.0,6.0,5.0
2019-08-11 00:00:00,,4.0,7.0,9.0,,8.0,13.0,15.0,12.0,6.0,12.0,15.0,17.0,7.0,14.0,8.0,10.0,21.0,9.0,7.0,13.0,,12.0,5.0,10.0,4.0,,7.0,11.0,7.0,10.0,,7.0,13.0,9.0,9.0,8.0,6.0,7.0,13.0,10.0,7.0,17.0,15.0,13.0,,21.0,22.0,4.0,5.0,5.0,11.0,6.0,,4.0,10.0,4.0,8.0,,4.0,8.0,11.0,,10.0,18.0,6.0
2019-08-12 00:00:00,,5.0,6.0,9.0,,8.0,12.0,15.0,12.0,6.0,11.0,17.0,16.0,9.0,10.0,6.0,8.0,22.0,11.0,13.0,12.0,,17.0,9.0,10.0,5.0,9.0,8.0,11.0,7.0,10.0,9.0,9.0,16.0,11.0,12.0,9.0,8.0,10.0,10.0,10.0,9.0,31.0,19.0,14.0,,20.0,34.0,6.0,6.0,8.0,16.0,11.0,,8.0,9.0,6.0,8.0,,4.0,10.0,,,8.0,24.0,8.0
